GO	description	category	ERR2985255	ERR2985256	ERR2985257	ERR2985258	ERR2985259	ERR2985260	ERR2985261	ERR2985262	ERR2985263	ERR2985264	ERR2985265	ERR2985266	ERR2985267	ERR2985268	ERR2985269	ERR2985270	ERR2985271	ERR2985272	ERR2985273	ERR2985274	ERR2985275	ERR2985276	ERR2985277	ERR2985278
GO:0034715	pICln-Sm protein complex	cellular component	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0
GO:0034719	SMN-Sm protein complex	cellular component	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0034755	iron ion transmembrane transport	biological process	1	8	1	1	3	2	1	10	1	1	0	3	2	0	1	4	2	7	2	7	7	1	2	8
GO:0034968	histone lysine methylation	biological process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0
GO:0034998	oligosaccharyltransferase I complex	cellular component	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0
GO:0035023	regulation of Rho protein signal transduction	biological process	6	27	21	19	9	30	20	50	6	7	27	8	39	10	8	24	19	18	18	36	38	21	9	36
GO:0035091	phosphatidylinositol binding	molecular function	17	57	64	71	24	24	106	52	39	26	15	39	72	21	15	52	76	136	112	106	319	133	21	354
GO:0035257	nuclear hormone receptor binding	molecular function	0	10	5	3	10	2	6	11	1	4	7	0	5	3	3	1	4	17	15	14	10	1	3	9
GO:0035299	inositol pentakisphosphate 2-kinase activity	molecular function	0	2	0	1	0	0	0	0	0	0	0	0	3	1	0	0	0	0	1	1	0	0	1	0
GO:0035307	positive regulation of protein dephosphorylation	biological process	0	1	1	0	0	0	0	1	0	0	0	0	2	0	0	1	0	0	0	1	0	0	0	0
GO:0035429	gluconate transmembrane transport	biological process	232	474	149	391	143	296	378	485	306	129	279	310	330	230	166	146	376	363	323	367	661	421	177	769
GO:0035434	copper ion transmembrane transport	biological process	2	5	2	3	0	2	1	4	4	1	2	4	5	0	0	2	5	5	3	3	8	3	2	9
GO:0035435	phosphate ion transmembrane transport	biological process	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1
GO:0035438	cyclic-di-GMP binding	molecular function	88	86	52	59	47	54	70	120	86	46	64	100	172	125	63	49	52	271	189	280	107	89	55	146
GO:0035444	nickel cation transmembrane transport	biological process	89	113	30	93	28	45	58	145	60	23	42	75	66	91	23	30	83	23	16	116	75	81	26	83
GO:0035556	intracellular signal transduction	biological process	3085	3818	2296	1785	2727	2046	2816	4027	2742	2524	1886	3139	5885	3303	1693	2077	1585	7375	6894	6797	3990	2997	1921	4500
GO:0036038	MKS complex	cellular component	0	7	5	8	3	1	5	10	2	3	1	5	3	3	5	8	6	2	6	0	8	9	3	15
GO:0036065	fucosylation	biological process	1	7	3	26	1	5	1	4	1	2	5	1	1	1	2	3	21	4	2	1	7	0	4	8
GO:0036094	small molecule binding	molecular function	11	18	6	18	3	9	9	18	6	1	13	8	8	14	11	6	19	40	36	11	12	4	9	12
GO:0036128	CatSper complex	cellular component	0	1	0	2	2	0	0	0	0	1	0	0	0	1	0	0	1	0	0	1	1	0	0	0
GO:0036361	racemase activity, acting on amino acids and derivatives	molecular function	364	456	356	220	272	376	404	471	348	238	311	341	448	408	241	306	211	510	444	541	410	460	228	434
GO:0036370	D-alanyl carrier activity	molecular function	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
GO:0036374	glutathione hydrolase activity	molecular function	1530	2299	4769	1118	1333	1987	1784	2475	1439	1196	1777	1680	3381	1663	912	4498	1053	2752	2528	3723	2556	1955	981	2862
GO:0036444	mitochondrial calcium uptake	biological process	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	1
GO:0036459	thiol-dependent ubiquitinyl hydrolase activity	molecular function	92	221	121	116	83	103	201	223	66	83	96	99	175	80	61	104	103	126	142	212	395	213	72	458
GO:0038036	sphingosine-1-phosphate receptor activity	molecular function	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
GO:0039641	viral inner membrane	cellular component	1	6	0	5	1	5	6	5	4	0	5	7	0	0	6	0	2	1	4	0	1	10	8	2
GO:0039653	suppression by virus of host transcription	biological process	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0039693	viral DNA genome replication	biological process	1	2	1	3	6	13	3	3	6	4	11	16	3	4	2	1	3	15	13	0	0	2	3	2
GO:0040001	establishment of mitotic spindle localization	biological process	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0
GO:0040007	growth	biological process	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
GO:0040008	regulation of growth	biological process	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0042025	host cell nucleus	cellular component	3	0	0	0	0	0	1	0	1	1	1	4	0	3	0	1	0	0	0	0	0	0	0	1
GO:0042026	protein refolding	biological process	1	2	10	2	2	5	4	3	4	1	1	2	3	2	1	4	1	4	3	7	0	1	2	3
GO:0042030	ATPase inhibitor activity	molecular function	0	1	2	0	0	0	0	5	0	0	2	0	0	0	0	1	1	0	0	1	0	1	0	2
GO:0042073	intraciliary transport	biological process	1	17	16	9	4	5	25	15	4	2	2	3	24	4	6	20	8	11	14	26	70	31	5	73
GO:0042113	B cell activation	biological process	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0042121	alginic acid biosynthetic process	biological process	0	1	0	0	0	0	0	1	2	0	0	2	1	1	0	1	0	1	3	3	2	0	1	1
GO:0042128	nitrate assimilation	biological process	938	1264	3164	662	852	1149	1224	1355	1007	751	1063	1146	2431	958	554	2893	619	2695	2469	2676	1550	1298	597	1663
GO:0042132	fructose 1,6-bisphosphate 1-phosphatase activity	molecular function	648	726	490	490	401	692	542	718	647	331	602	714	1074	678	383	451	466	941	892	1215	561	594	438	599
GO:0042147	retrograde transport, endosome to Golgi	biological process	4	18	4	20	8	12	42	27	17	6	17	14	27	4	13	7	14	22	6	31	66	31	7	85
GO:0042151	nematocyst	cellular component	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
GO:0042157	lipoprotein metabolic process	biological process	0	1	0	0	1	0	2	3	0	1	0	0	0	0	5	1	1	0	0	0	1	0	3	2
GO:0042158	lipoprotein biosynthetic process	biological process	1167	1397	2027	790	702	961	1104	1569	974	632	846	1078	1939	1270	567	1879	677	1876	1796	2240	1380	1254	633	1600
GO:0042162	telomeric DNA binding	molecular function	0	1	0	1	0	0	0	1	0	0	0	1	2	0	1	0	0	1	1	3	1	0	0	0
GO:0042167	heme catabolic process	biological process	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0
GO:0042173	regulation of sporulation resulting in formation of a cellular spore	biological process	12	17	7	19	13	18	5	17	6	7	12	8	2	15	10	5	17	58	57	4	14	10	10	8
GO:0042176	regulation of protein catabolic process	biological process	0	0	1	3	1	2	0	0	1	1	3	2	3	1	2	1	0	2	4	1	3	3	1	5
GO:0042246	tissue regeneration	biological process	1	0	1	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	3	0	0	0	0
GO:0042254	ribosome biogenesis	biological process	1211	889	805	480	455	523	854	955	702	429	544	742	997	1284	486	753	425	795	748	1050	747	932	547	835
GO:0042256	mature ribosome assembly	biological process	30	49	38	26	4	16	25	50	15	5	11	21	30	22	9	40	18	26	21	37	52	42	6	58
GO:0042262	DNA protection	biological process	15	21	28	23	32	29	11	22	16	26	36	20	8	18	29	28	18	43	40	21	20	15	30	25
GO:0042279	nitrite reductase (cytochrome, ammonia-forming) activity	molecular function	164	137	35	108	94	85	85	127	101	80	74	103	271	183	110	29	112	175	174	295	155	87	114	149
GO:0042288	MHC class I protein binding	molecular function	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
GO:0042289	MHC class II protein binding	molecular function	1	0	0	2	0	0	1	0	0	0	1	1	4	3	1	0	1	3	1	0	0	1	0	2
GO:0042301	phosphate ion binding	molecular function	6	6	4	3	2	11	8	10	8	4	4	4	8	8	3	7	2	1	2	13	2	7	3	6
GO:0042302	structural constituent of cuticle	molecular function	4	2	1	0	1	2	2	2	1	3	0	1	7	2	0	0	2	0	3	5	5	0	2	5
GO:0042310	vasoconstriction	biological process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
GO:0042325	regulation of phosphorylation	biological process	1	0	1	0	0	4	0	0	0	0	3	0	1	0	2	2	0	2	0	0	11	0	1	8
GO:0042393	histone binding	molecular function	3	6	3	4	4	4	2	5	2	2	4	3	12	1	1	5	3	4	3	12	3	3	1	5
GO:0042398	cellular modified amino acid biosynthetic process	biological process	367	515	149	226	162	408	314	525	376	159	371	404	640	424	193	141	207	410	353	733	418	324	205	486
GO:0042407	cristae formation	biological process	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0
GO:0042410	6-carboxyhexanoate-CoA ligase activity	molecular function	2	5	1	10	2	4	0	3	3	3	1	1	4	1	4	0	8	6	4	4	1	2	5	2
GO:0042493	response to drug	biological process	38	72	136	209	229	765	113	68	309	211	718	309	5	44	162	128	212	40	43	8	162	116	197	163
GO:0042545	cell wall modification	biological process	94	84	18	56	56	125	75	114	51	58	103	60	65	95	50	15	55	152	117	98	105	90	42	95
GO:0042546	cell wall biogenesis	biological process	0	0	1	0	0	0	2	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
GO:0042549	photosystem II stabilization	biological process	10	31	4	4	27	4	4	23	6	23	11	14	7	11	7	6	0	3	0	20	6	8	3	6
GO:0042555	MCM complex	cellular component	0	4	4	5	0	1	9	5	1	1	2	1	5	2	1	3	0	1	2	12	11	9	4	6
GO:0042558	pteridine-containing compound metabolic process	biological process	1546	2419	3036	1165	1139	1605	1684	2552	1513	1075	1421	1728	2848	1693	842	2779	1071	2932	2626	3253	2439	1892	989	2697
GO:0042578	phosphoric ester hydrolase activity	molecular function	65	98	64	74	53	70	77	88	50	55	56	45	114	69	32	68	81	132	122	141	178	75	28	186
GO:0042597	periplasmic space	cellular component	855	1108	1850	762	702	1014	885	1211	824	629	885	919	1852	950	546	1694	765	2423	2244	2105	1406	940	603	1512
GO:0042600	chorion	cellular component	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0042601	endospore-forming forespore	cellular component	0	0	0	0	0	3	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0
GO:0042609	CD4 receptor binding	molecular function	0	1	1	0	0	0	1	0	2	1	0	1	0	0	0	0	0	0	1	3	0	0	0	1
GO:0042613	MHC class II protein complex	cellular component	9	1	1	4	1	3	6	1	2	2	4	5	3	2	2	0	5	2	4	2	1	5	0	8
GO:0042619	poly-hydroxybutyrate biosynthetic process	biological process	544	766	3143	454	698	665	695	792	753	627	599	823	2223	578	306	2935	435	2713	2454	2476	798	790	344	873
GO:0042624	ATPase activity, uncoupled	molecular function	0	1	46	3	6	13	8	3	0	4	22	2	9	0	14	51	1	2	0	5	9	8	12	6
GO:0042626	ATPase activity, coupled to transmembrane movement of substances	molecular function	2266	2677	3873	1597	1415	2035	2207	2940	1996	1293	1635	2288	3464	2389	1191	3412	1499	3685	3279	4208	2766	2427	1335	3021
GO:0042627	chylomicron	cellular component	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1
GO:0042651	thylakoid membrane	cellular component	5	2	0	0	9	1	1	6	2	3	2	1	4	5	0	0	1	0	0	1	3	1	1	5
GO:0042710	biofilm formation	biological process	39	84	69	50	59	38	39	90	42	50	36	63	44	58	41	52	30	218	171	56	144	45	32	134
GO:0042721	mitochondrial inner membrane protein insertion complex	cellular component	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
GO:0042729	DASH complex	cellular component	1	2	1	0	1	0	2	1	0	2	0	0	0	3	0	0	0	2	3	0	1	0	0	0
GO:0042742	defense response to bacterium	biological process	56	143	34	90	47	70	120	155	133	44	54	114	143	64	86	28	89	29	26	169	102	128	87	99
GO:0042753	positive regulation of circadian rhythm	biological process	0	0	0	2	1	0	0	0	0	2	0	0	0	0	1	0	1	0	2	1	1	2	1	1
GO:0042754	negative regulation of circadian rhythm	biological process	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
GO:0042765	GPI-anchor transamidase complex	cellular component	3	13	4	5	4	6	3	16	0	3	10	0	8	1	3	8	1	3	3	14	3	2	4	5
GO:0042773	ATP synthesis coupled electron transport	biological process	498	709	1102	432	381	485	635	776	506	367	450	594	1008	529	269	981	407	1062	946	1220	863	628	299	903
GO:0042802	identical protein binding	molecular function	13	19	46	5	11	25	11	12	8	6	10	12	22	14	7	25	9	21	9	40	21	20	15	18
GO:0042803	protein homodimerization activity	molecular function	1911	1457	1772	696	768	1032	1280	1593	1148	662	944	1235	1599	2035	797	1596	680	1379	1271	1812	1135	1427	927	1289
GO:0042819	vitamin B6 biosynthetic process	biological process	186	243	56	143	104	142	187	269	197	86	123	196	261	196	93	40	102	123	114	267	174	211	125	192
GO:0042823	pyridoxal phosphate biosynthetic process	biological process	186	243	56	143	104	142	187	269	197	86	123	196	261	196	93	40	102	123	114	267	174	211	125	192
GO:0042834	peptidoglycan binding	molecular function	500	752	1251	510	395	606	583	877	606	401	526	671	1185	570	305	1156	481	1352	1253	1391	966	699	351	1076
GO:0042891	antibiotic transport	biological process	1	0	1	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	1	0	0	0	0	0
GO:0042919	benzoate transport	biological process	427	640	3857	435	682	615	429	690	453	622	588	478	1479	466	219	3565	403	1705	1607	1672	795	453	231	849
GO:0042925	benzoate transporter activity	molecular function	427	640	3857	435	682	615	429	690	453	622	588	478	1479	466	219	3565	403	1705	1607	1672	795	453	231	849
GO:0042953	lipoprotein transport	biological process	6	2	2	8	1	4	5	7	0	2	3	1	2	5	1	1	12	6	7	3	9	0	2	9
GO:0042954	lipoprotein transporter activity	molecular function	6	2	2	8	1	4	5	7	0	2	3	1	2	5	1	1	12	6	7	3	9	0	2	9
GO:0042974	retinoic acid receptor binding	molecular function	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
GO:0042981	regulation of apoptotic process	biological process	9	14	4	0	3	7	14	17	1	3	5	6	10	7	13	3	3	17	7	8	19	8	8	19
GO:0043015	gamma-tubulin binding	molecular function	7	12	5	9	5	2	12	9	6	2	1	11	15	3	4	4	9	5	13	13	41	24	6	40
GO:0043020	NADPH oxidase complex	cellular component	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
GO:0043022	ribosome binding	molecular function	34	71	86	45	16	32	68	73	26	21	23	39	60	34	21	86	36	36	37	78	123	92	21	131
GO:0043027	cysteine-type endopeptidase inhibitor activity involved in apoptotic process	molecular function	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0043039	tRNA aminoacylation	biological process	12230	9640	9071	4609	4465	6101	8255	10370	6980	4119	5649	7737	10585	13009	4973	8471	4224	8661	8024	11933	7149	8987	5534	7790
GO:0043043	peptide biosynthetic process	biological process	1049	802	648	395	333	448	662	813	584	313	397	541	803	1116	422	535	362	572	535	926	557	750	467	628
GO:0043044	ATP-dependent chromatin remodeling	biological process	0	3	0	0	0	1	1	2	0	0	1	0	1	0	0	1	0	1	0	2	0	0	0	1
GO:0043047	single-stranded telomeric DNA binding	molecular function	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1
GO:0043065	positive regulation of apoptotic process	biological process	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0
GO:0043066	negative regulation of apoptotic process	biological process	2	2	1	3	1	8	0	1	1	0	9	2	3	0	1	2	2	2	1	0	0	1	4	0
GO:0043085	positive regulation of catalytic activity	biological process	0	0	4	4	0	2	1	4	2	1	3	3	3	0	1	2	2	0	1	7	3	3	1	2
GO:0043087	regulation of GTPase activity	biological process	2	5	6	2	2	4	2	7	1	1	4	0	8	0	0	1	0	1	1	8	2	3	2	1
GO:0043093	FtsZ-dependent cytokinesis	biological process	4	6	1	14	6	8	4	5	2	3	3	4	6	4	3	3	13	4	7	4	8	4	3	9
GO:0043113	receptor clustering	biological process	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0043115	precorrin-2 dehydrogenase activity	molecular function	132	237	91	137	102	175	169	272	129	93	96	165	268	155	60	100	120	323	330	293	290	181	67	297
GO:0043123	positive regulation of I-kappaB kinase/NF-kappaB signaling	biological process	0	2	2	1	0	0	0	0	0	0	2	0	0	0	0	1	1	2	1	0	1	1	1	1
GO:0043130	ubiquitin binding	molecular function	13	12	4	4	4	14	6	7	3	2	7	5	13	10	6	4	5	2	2	23	6	11	11	9
GO:0043140	ATP-dependent 3'-5' DNA helicase activity	molecular function	382	510	954	275	295	381	295	560	350	260	371	331	789	453	197	904	261	976	911	820	432	389	222	520
GO:0043154	negative regulation of cysteine-type endopeptidase activity involved in apoptotic process	biological process	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0043158	heterocyst differentiation	biological process	0	1	0	0	2	0	0	3	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0
GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process	biological process	3	4	1	8	1	2	4	3	5	0	3	6	1	2	1	11	5	4	11	5	12	8	1	19
GO:0043165	Gram-negative-bacterium-type cell outer membrane assembly	biological process	14	31	8	11	8	18	18	26	5	15	17	8	17	22	12	17	9	16	13	29	11	22	8	11
GO:0043169	cation binding	molecular function	253	329	529	177	179	240	324	334	223	157	234	241	362	259	130	481	171	518	502	383	399	365	151	416
GO:0043189	H4/H2A histone acetyltransferase complex	cellular component	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0
GO:0043190	ATP-binding cassette (ABC) transporter complex	cellular component	2764	3593	5712	2066	2016	2523	2625	3864	2634	1791	2241	2919	5168	2955	1394	5134	1946	5659	5133	6009	3563	2942	1566	3917
GO:0043231	intracellular membrane-bounded organelle	cellular component	94	105	54	58	43	103	61	103	90	51	94	106	221	93	35	45	39	39	34	250	81	92	52	107
GO:0043236	laminin binding	molecular function	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0043240	Fanconi anaemia nuclear complex	cellular component	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0043248	proteasome assembly	biological process	1	10	4	1	0	1	3	6	1	0	3	2	4	3	0	1	0	2	0	3	6	1	0	6
GO:0043395	heparan sulfate proteoglycan binding	molecular function	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0
GO:0043401	steroid hormone mediated signaling pathway	biological process	1	0	0	0	0	0	1	2	0	0	1	0	2	1	0	0	3	0	0	3	1	2	1	0
GO:0043419	urea catabolic process	biological process	132	192	800	111	131	175	180	203	146	92	167	194	453	136	74	730	126	395	351	503	239	235	98	268
GO:0043461	proton-transporting ATP synthase complex assembly	biological process	24	42	8	25	11	50	33	32	18	15	42	18	65	29	12	10	23	22	16	66	35	56	23	50
GO:0043462	regulation of ATPase activity	biological process	39	29	19	23	20	35	46	51	39	15	32	40	69	33	22	27	14	16	16	102	43	42	34	29
GO:0043495	protein membrane anchor	molecular function	0	5	1	1	1	0	0	3	0	3	0	0	0	1	0	0	0	0	0	1	2	2	0	1
GO:0043531	ADP binding	molecular function	16	24	12	15	9	9	14	13	12	9	10	10	36	27	4	8	21	10	3	54	6	20	11	10
GO:0043546	molybdopterin cofactor binding	molecular function	0	0	0	0	2	0	0	0	1	3	0	5	2	1	1	0	0	0	0	1	0	0	0	0
GO:0043547	positive regulation of GTPase activity	biological process	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0043548	phosphatidylinositol 3-kinase binding	molecular function	1	0	0	0	1	0	0	0	4	1	2	0	0	0	2	0	0	0	0	0	0	0	1	0
GO:0043565	sequence-specific DNA binding	molecular function	9532	10439	14631	11065	10725	13310	9435	10965	8764	10019	11603	9628	13139	10255	9231	13278	10140	12559	11435	15117	10255	10811	10317	11338
GO:0043571	maintenance of CRISPR repeat elements	biological process	502	605	3138	396	556	440	427	655	514	487	430	554	1122	528	327	2883	364	2603	2359	1273	1100	486	382	1171
GO:0043631	RNA polyadenylation	biological process	8	19	15	14	1	5	14	14	10	7	3	6	22	7	8	14	15	3	8	25	30	22	9	31
GO:0043666	regulation of phosphoprotein phosphatase activity	biological process	0	2	1	4	4	1	2	5	1	1	2	0	4	0	1	2	1	3	3	6	6	4	1	9
GO:0043683	type IV pilus biogenesis	biological process	16	23	386	16	57	36	29	41	29	42	23	36	60	35	14	372	20	184	138	66	50	20	17	50
GO:0043711	pilus organization	biological process	6	6	3	42	1	7	5	14	2	2	3	3	3	7	1	0	34	12	9	0	8	3	2	10
GO:0043752	adenosylcobinamide kinase activity	molecular function	196	334	1038	205	242	208	224	368	264	222	194	296	564	253	139	942	185	646	572	660	298	269	169	355
GO:0043768	S-ribosylhomocysteine lyase activity	molecular function	59	135	53	125	42	100	125	144	72	36	104	81	25	67	51	43	117	142	142	26	137	130	61	153
GO:0043772	acyl-phosphate glycerol-3-phosphate acyltransferase activity	molecular function	461	670	986	425	328	476	512	735	415	307	412	497	879	506	268	985	393	892	815	1009	637	578	274	694
GO:0043934	sporulation	biological process	35	40	11	36	26	52	44	41	22	24	45	29	39	43	37	12	37	158	152	41	33	45	36	39
GO:0043937	regulation of sporulation	biological process	0	3	2	2	3	7	5	3	0	2	4	0	1	0	2	1	1	4	2	1	0	8	0	3
GO:0043953	protein transport by the Tat complex	biological process	7	20	15	17	14	16	18	26	22	15	10	13	46	21	10	8	20	94	82	54	42	22	7	59
GO:0043985	histone H4-R3 methylation	biological process	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0044038	cell wall macromolecule biosynthetic process	biological process	633	307	64	137	157	312	408	343	490	152	272	510	291	713	185	63	95	75	68	353	129	491	226	135
GO:0044161	host cell cytoplasmic vesicle	cellular component	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0044165	host cell endoplasmic reticulum	cellular component	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0
GO:0044179	hemolysis in other organism	biological process	1	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0
GO:0044212	transcription regulatory region DNA binding	molecular function	0	0	3	0	0	0	1	0	0	0	1	0	1	0	1	1	0	0	0	0	0	1	0	1
GO:0044237	cellular metabolic process	biological process	419	487	203	245	291	371	405	510	459	274	361	485	998	462	236	197	240	957	853	1171	411	448	290	458
GO:0044238	primary metabolic process	biological process	1241	933	1088	443	558	655	871	1018	709	458	624	778	1133	1333	560	921	391	1007	946	1384	741	976	573	868
GO:0044249	cellular biosynthetic process	biological process	143	263	302	110	104	162	162	242	143	114	126	146	286	162	87	319	123	325	297	312	217	153	99	218
GO:0044341	sodium-dependent phosphate transport	biological process	218	242	96	160	122	223	143	265	163	117	194	152	286	263	140	75	159	370	339	360	217	173	157	242
GO:0044599	AP-5 adaptor complex	cellular component	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0
GO:0044659	cytolysis by virus of host cell	biological process	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	2	3	0	0	1	3	0
GO:0044780	bacterial-type flagellum assembly	biological process	371	385	139	277	243	365	381	414	443	232	353	493	1058	387	205	141	247	451	412	1135	505	450	226	566
GO:0044781	bacterial-type flagellum organization	biological process	179	246	87	183	143	198	190	234	236	114	181	209	591	184	129	82	158	193	182	666	309	221	160	309
GO:0044877	macromolecular complex binding	molecular function	2	4	10	3	2	2	4	7	1	1	2	2	8	3	3	10	3	4	4	5	13	2	3	13
GO:0045017	glycerolipid biosynthetic process	biological process	851	1153	435	574	582	876	1003	1266	1319	526	707	1442	1396	911	374	380	534	426	384	1524	1266	1052	440	1415
GO:0045033	peroxisome inheritance	biological process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GO:0045046	protein import into peroxisome membrane	biological process	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0045047	protein targeting to ER	biological process	0	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	1	0	2	2	0	1	0	2
GO:0045087	innate immune response	biological process	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0045095	keratin filament	cellular component	0	8	1	1	1	21	5	5	6	0	8	3	3	1	0	0	2	0	0	1	0	3	1	1
GO:0045116	protein neddylation	biological process	5	6	6	3	7	24	2	6	2	4	10	0	4	1	0	6	0	2	5	8	11	1	0	5
GO:0045121	membrane raft	cellular component	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
