GO	description	category	ERR4702550	ERR4702560	ERR4702551	ERR4702561	ERR4702552	ERR4702562	ERR4702553	ERR4702563	ERR4702554	ERR4702564	ERR4702555	ERR4702556	ERR4702557	ERR4702558	ERR4702559	ERZ1758440	ERZ1758441	ERZ1758442	ERZ1758444	ERZ1758445	ERZ1758437	ERZ1758447	ERZ1758438	ERZ1758448	ERZ1758439	ERZ1758449
GO:0043709	cell adhesion involved in single-species biofilm formation	biological process	4	46	1	0	0	0	0	1	0	4	5	0	0	0	42	4	0	0	2	3	1	2	3	1	0	1
GO:0043711	pilus organization	biological process	0	0	0	2	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0
GO:0043751	polyphosphate:AMP phosphotransferase activity	molecular function	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	1	1	2
GO:0043752	adenosylcobinamide kinase activity	molecular function	51	110	34	2	0	0	3	158	63	229	52	2	114	241	98	16	13	3	8	11	2	9	15	10	15	20
GO:0043755	alpha-ribazole phosphatase activity	molecular function	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0
GO:0043768	S-ribosylhomocysteine lyase activity	molecular function	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0043772	acyl-phosphate glycerol-3-phosphate acyltransferase activity	molecular function	121	260	108	2	4	1	2	162	156	323	145	2	125	193	257	54	9	6	35	44	2	36	35	34	14	44
GO:0043773	coenzyme F420-0 gamma-glutamyl ligase activity	molecular function	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	0	3	1	2	0	3
GO:0043801	hexulose-6-phosphate synthase activity	molecular function	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	1
GO:0043805	indolepyruvate ferredoxin oxidoreductase activity	molecular function	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
GO:0043819	precorrin-6A synthase (deacetylating) activity	molecular function	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	3	0	5	1
GO:0043824	succinylglutamate-semialdehyde dehydrogenase activity	molecular function	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	1	2	0	3	0	4	4
GO:0043828	tRNA 2-selenouridine synthase activity	molecular function	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	2	2	7	7	2	8	9	7	6	4
GO:0043856	anti-sigma factor antagonist activity	molecular function	14	3	12	0	0	0	0	2	18	11	14	0	0	0	2	29	2	4	30	29	0	27	15	29	3	24
GO:0043874	acireductone synthase activity	molecular function	0	3	0	0	0	0	0	0	1	1	3	0	0	0	1	2	3	5	1	4	1	1	4	4	4	7
GO:0043880	crotonyl-CoA reductase activity	molecular function	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	1	3	2	0	1	4	1	4	2
GO:0043934	sporulation	biological process	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0043937	regulation of sporulation	biological process	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GO:0043953	protein transport by the Tat complex	biological process	56	136	48	5	5	1	11	55	70	135	67	3	59	95	141	68	18	19	56	45	4	49	64	56	27	63
GO:0044010	single-species biofilm formation	biological process	13	7	9	0	0	0	0	1	7	7	2	0	10	4	8	6	1	1	5	4	0	5	6	4	2	4
GO:0044038	cell wall macromolecule biosynthetic process	biological process	121	29	84	0	1	0	1	14	161	39	138	1	19	20	19	5	2	1	35	31	0	47	6	41	2	37
GO:0044097	secretion by the type IV secretion system	biological process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	6	1	1	3	0	1	10	2	8	11
GO:0044161	host cell cytoplasmic vesicle	cellular component	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
GO:0044165	host cell endoplasmic reticulum	cellular component	5	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0044205	'de novo' UMP biosynthetic process	biological process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	34	7	8	23	25	1	31	28	29	8	34
GO:0044209	AMP salvage	biological process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	2	4	1	3	1	3	14	1	4	12
GO:0044212	transcription regulatory region DNA binding	molecular function	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0044237	cellular metabolic process	biological process	1387	2560	1231	20	21	14	31	1301	1535	2610	1671	22	1061	1626	2271	439	79	108	383	392	11	376	325	331	99	451
GO:0044238	primary metabolic process	biological process	128	186	115	3	4	3	5	108	139	227	167	4	58	144	184	74	10	16	102	108	2	100	63	100	21	68
GO:0044249	cellular biosynthetic process	biological process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	8	7	23	21	1	24	20	34	12	29
GO:0044260	cellular macromolecule metabolic process	biological process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	6	4	4	0	6	1	2	2	3
GO:0044262	cellular carbohydrate metabolic process	biological process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	3	0	1	0	3	0
GO:0044341	sodium-dependent phosphate transport	biological process	15	26	19	0	0	0	0	7	17	21	32	0	7	9	17	9	3	2	8	8	1	10	9	4	6	11
GO:0044571	[2Fe-2S] cluster assembly	biological process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	1	1	2	2	0	4	6	2	4	3
GO:0044599	AP-5 adaptor complex	cellular component	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0044668	sodium:malonate symporter activity	molecular function	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0044780	bacterial-type flagellum assembly	biological process	64	557	50	3	1	2	6	30	76	71	102	10	5	33	597	226	17	28	94	112	0	92	175	96	67	125
GO:0044781	bacterial-type flagellum organization	biological process	33	132	36	1	1	0	1	8	33	46	47	0	67	104	140	84	12	9	34	36	0	41	62	27	20	49
GO:0044873	lipoprotein localization to membrane	biological process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	1	2	0	4	1	2	7	2	4	4
GO:0044874	lipoprotein localization to outer membrane	biological process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0044877	macromolecular complex binding	molecular function	0	2	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
GO:0045017	glycerolipid biosynthetic process	biological process	19	37	13	2	0	1	0	117	8	202	16	3	12	86	24	17	3	13	6	0	0	4	7	2	14	19
GO:0045047	protein targeting to ER	biological process	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0045048	protein insertion into ER membrane	biological process	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0045087	innate immune response	biological process	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0045095	keratin filament	cellular component	0	1	0	0	0	0	0	0	1	17	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
GO:0045116	protein neddylation	biological process	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
GO:0045145	single-stranded DNA 5'-3' exodeoxyribonuclease activity	molecular function	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0045148	tripeptide aminopeptidase activity	molecular function	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	2	2	0	2	0	3
GO:0045149	acetoin metabolic process	biological process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0045151	acetoin biosynthetic process	biological process	5	1	3	0	0	0	0	0	5	4	5	0	2	2	2	2	0	0	0	0	1	0	1	0	0	6
GO:0045156	electron transporter@ transferring electrons within the cyclic electron transport pathway of photosynthesis activity	molecular function	33	194	51	0	2	0	1	27	13	66	17	0	261	229	163	64	35	25	24	2	0	21	46	15	40	47
GO:0045182	translation regulator activity	molecular function	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
GO:0045211	postsynaptic membrane	cellular component	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	1	0	0	0	0	0	0	0	0	0
GO:0045226	extracellular polysaccharide biosynthetic process	biological process	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	60	7	10	51	36	4	32	40	31	13	36
GO:0045227	capsule polysaccharide biosynthetic process	biological process	4	2	5	0	0	0	0	0	5	1	4	0	0	3	3	2	0	0	2	3	0	2	2	3	2	0
GO:0045239	tricarboxylic acid cycle enzyme complex	cellular component	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	2	4	2	2	1	4	14	4	4	11
GO:0045252	oxoglutarate dehydrogenase complex	cellular component	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	6	6	10	7	0	14	19	10	10	16
GO:0045254	pyruvate dehydrogenase complex	cellular component	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	5	3	3	4	1	4	8	2	8	10
GO:0045261	proton-transporting ATP synthase complex@ catalytic core F(1)	cellular component	487	766	417	2	5	2	12	416	610	837	579	6	264	398	701	192	44	46	254	265	7	268	172	245	60	226
GO:0045263	proton-transporting ATP synthase complex@ coupling factor F(o)	cellular component	467	758	433	3	7	8	15	355	608	791	563	15	299	447	728	207	47	52	249	277	8	292	179	275	64	233
GO:0045278	plasma membrane respiratory chain complex IV	cellular component	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	3	2	4	2	0	4	11	4	7	9
GO:0045281	succinate dehydrogenase complex	cellular component	24	79	27	1	0	0	0	51	13	87	16	0	40	54	91	45	9	9	27	19	1	16	35	17	16	32
GO:0045296	cadherin binding	molecular function	0	0	0	0	0	0	0	0	0	1	0	0	3	3	0	0	1	0	0	0	0	0	0	0	0	0
GO:0045300	acyl-[acyl-carrier-protein] desaturase activity	molecular function	20	8	17	0	1	0	2	5	19	16	22	3	2	27	3	5	2	4	6	4	0	8	5	5	5	12
GO:0045301	tRNA-(2-methylthio-N-6-(cis-hydroxy)isopentenyl adenosine)-hydroxylase activity	molecular function	14	8	15	2	0	2	0	3	10	8	15	1	1	4	8	1	0	0	3	2	3	3	0	0	3	4
GO:0045312	nor-spermidine biosynthetic process	biological process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	3
GO:0045333	cellular respiration	biological process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	8	6	9	5	7	12	15	8	8	9
GO:0045340	mercury ion binding	molecular function	2	34	1	0	0	0	0	0	1	0	0	0	0	11	30	49	8	2	6	7	1	3	42	5	15	9
GO:0045436	lycopene beta cyclase activity	molecular function	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	3	2	0	1	0	0	4	0	3	3
GO:0045454	cell redox homeostasis	biological process	747	1995	682	12	35	15	41	998	837	1943	844	41	903	1315	1946	566	130	108	404	428	20	425	422	357	191	487
GO:0045484	L-lysine 6-transaminase activity	molecular function	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
GO:0045490	pectin catabolic process	biological process	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	4
GO:0045493	xylan catabolic process	biological process	7	2	0	0	0	0	0	0	3	3	2	0	0	1	1	0	0	0	0	1	0	1	0	1	0	3
GO:0045550	geranylgeranyl reductase activity	molecular function	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	0	2	0	4	3
GO:0045735	nutrient reservoir activity	molecular function	7	10	6	0	0	0	0	1	8	8	9	0	37	59	11	10	3	1	5	12	0	6	6	5	3	6
GO:0045765	regulation of angiogenesis	biological process	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0
GO:0045892	negative regulation of transcription@ DNA-templated	biological process	97	221	91	6	9	2	4	57	81	84	110	2	105	117	264	145	42	43	106	120	16	140	108	120	51	145
GO:0045893	positive regulation of transcription@ DNA-templated	biological process	23	275	15	4	0	2	3	8	30	19	39	3	3	10	295	58	6	10	17	16	4	16	50	15	19	24
GO:0045900	negative regulation of translational elongation	biological process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	7	6	7	4	1	6	16	5	10	13
GO:0045901	positive regulation of translational elongation	biological process	11	2	5	0	0	2	0	1	11	0	3	1	2	3	2	1	0	0	2	0	0	2	0	4	0	2
GO:0045905	positive regulation of translational termination	biological process	2	2	3	0	0	2	0	0	2	0	1	1	1	2	2	1	0	0	0	0	0	1	0	3	0	1
GO:0045910	negative regulation of DNA recombination	biological process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	1	1	0	0	0	2	2	1	1
GO:0045936	negative regulation of phosphate metabolic process	biological process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	7	8	31	29	1	30	34	24	17	36
GO:0045944	positive regulation of transcription from RNA polymerase II promoter	biological process	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0045947	negative regulation of translational initiation	biological process	0	0	0	1	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
GO:0046026	precorrin-4 C11-methyltransferase activity	molecular function	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2	0	2	1	0	0	6	2	5	5
GO:0046034	ATP metabolic process	biological process	308	424	304	4	5	1	11	217	355	426	388	9	151	220	377	119	21	28	144	184	4	175	110	179	31	134
GO:0046081	dUTP catabolic process	biological process	13	21	8	0	0	0	0	3	16	7	15	1	23	13	16	39	11	10	38	46	2	29	31	33	15	35
GO:0046110	xanthine metabolic process	biological process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	2	1
GO:0046168	glycerol-3-phosphate catabolic process	biological process	116	269	122	2	3	3	0	90	152	241	199	3	115	190	241	47	11	9	36	38	2	36	41	45	14	39
GO:0046174	polyol catabolic process	biological process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0046278	3@4-dihydroxybenzoate metabolic process	biological process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	3	0	0	0
GO:0046294	formaldehyde catabolic process	biological process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	3	4	3	4	1	1	11	4	6	9
GO:0046306	alkanesulfonate catabolic process	biological process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	0
GO:0046325	negative regulation of glucose import	biological process	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
GO:0046332	SMAD binding	molecular function	0	0	0	0	0	0	0	1	0	0	0	0	5	1	0	0	1	0	0	0	0	0	0	0	0	0
GO:0046348	amino sugar catabolic process	biological process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	5	0	2	2	1	2	2	3
GO:0046353	aminoglycoside 3-N-acetyltransferase activity	molecular function	18	11	21	0	0	0	0	3	18	8	15	0	5	24	6	3	2	1	9	6	1	5	1	7	3	12
GO:0046373	L-arabinose metabolic process	biological process	8	1	8	1	0	0	0	0	7	7	8	2	0	0	3	0	1	0	3	1	2	4	0	4	0	7
GO:0046392	galactarate catabolic process	biological process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0
GO:0046406	magnesium protoporphyrin IX methyltransferase activity	molecular function	3	12	5	0	0	0	0	0	1	3	0	0	13	11	7	6	3	3	2	0	0	2	2	0	5	7
GO:0046411	2-keto-3-deoxygluconate transport	biological process	1	0	2	1	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0
GO:0046413	organomercury catabolic process	biological process	4	22	6	0	0	0	0	1	1	1	3	0	0	10	13	9	2	0	0	0	0	2	6	0	2	4
GO:0046416	D-amino acid metabolic process	biological process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	1	1	0	3	2	0	0
GO:0046417	chorismate metabolic process	biological process	84	198	72	6	4	1	1	194	91	366	97	2	82	160	169	43	11	13	38	35	3	30	44	44	13	48
GO:0046421	methylisocitrate lyase activity	molecular function	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	2	2	1	4	1
GO:0046422	violaxanthin de-epoxidase activity	molecular function	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
GO:0046423	allene-oxide cyclase activity	molecular function	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GO:0046429	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase activity	molecular function	275	583	255	6	6	10	9	322	300	605	354	6	275	391	561	69	11	14	66	73	4	71	52	52	17	66
GO:0046474	glycerophospholipid biosynthetic process	biological process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
GO:0046487	glyoxylate metabolic process	biological process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	1	2	1	1	2	6	0	1	1
GO:0046488	phosphatidylinositol metabolic process	biological process	3	8	1	0	0	0	0	0	3	4	3	0	10	8	7	1	1	0	0	0	0	0	0	0	0	0
GO:0046522	S-methyl-5-thioribose kinase activity	molecular function	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
GO:0046527	glucosyltransferase activity	molecular function	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0046537	2@3-bisphosphoglycerate-independent phosphoglycerate mutase activity	molecular function	89	56	94	0	2	0	0	20	140	34	120	3	3	9	29	5	2	2	20	19	0	21	6	27	3	11
GO:0046540	U4/U6 x U5 tri-snRNP complex	cellular component	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0
GO:0046556	alpha-L-arabinofuranosidase activity	molecular function	9	6	8	1	0	0	0	0	9	8	12	2	0	0	5	5	1	1	5	2	2	5	3	5	0	8
GO:0046559	alpha-glucuronidase activity	molecular function	7	2	0	0	0	0	0	0	3	3	2	0	0	1	1	0	0	0	0	1	0	1	0	1	0	3
GO:0046653	tetrahydrofolate metabolic process	biological process	15	12	11	0	0	0	0	12	5	36	6	0	59	111	7	10	9	8	5	3	0	5	2	2	15	7
GO:0046654	tetrahydrofolate biosynthetic process	biological process	163	381	165	2	0	3	0	148	189	359	203	1	120	201	290	90	18	23	110	114	6	110	72	112	28	100
GO:0046656	folic acid biosynthetic process	biological process	1	6	2	0	0	0	0	0	1	0	2	0	0	0	13	14	1	3	8	7	2	7	14	8	5	5
GO:0046658	anchored component of plasma membrane	cellular component	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0046677	response to antibiotic	biological process	34	31	41	2	0	0	0	9	30	25	46	0	11	30	19	18	8	6	14	12	5	13	11	10	15	28
GO:0046685	response to arsenic-containing substance	biological process	8	94	3	0	0	0	0	1	2	3	5	0	21	11	110	9	2	0	1	1	1	2	7	2	3	4
GO:0046688	response to copper ion	biological process	18	70	14	1	1	0	0	14	15	9	27	2	4	4	75	21	5	1	10	13	3	9	14	11	4	16
GO:0046689	response to mercury ion	biological process	2	39	1	0	0	1	0	0	1	0	0	0	0	14	33	35	5	1	5	4	1	3	34	3	9	8
GO:0046782	regulation of viral transcription	biological process	2	4	2	0	0	0	0	1	4	6	3	0	1	0	4	5	0	3	0	6	0	2	3	0	0	6
GO:0046835	carbohydrate phosphorylation	biological process	1	2	4	1	0	0	0	6	3	7	4	0	19	13	4	5	4	1	2	2	1	2	5	0	1	2
GO:0046854	phosphatidylinositol phosphorylation	biological process	384	746	332	5	6	2	6	300	407	634	483	7	442	693	712	153	44	28	134	134	5	132	115	122	49	142
GO:0046855	inositol phosphate dephosphorylation	biological process	18	45	5	0	0	0	0	49	13	96	13	1	20	43	53	37	12	5	25	23	1	21	29	19	13	26
GO:0046857	oxidoreductase activity@ acting on other nitrogenous compounds as donors@ with NAD or NADP as acceptor	molecular function	44	82	37	0	1	0	1	12	50	20	44	0	35	44	69	40	8	10	38	26	1	32	42	33	11	36
GO:0046872	metal ion binding	molecular function	3190	4623	2829	53	63	33	93	2503	3773	5123	3738	69	2513	3634	4544	1208	318	276	1419	1315	77	1401	1010	1334	429	1282
GO:0046873	metal ion transmembrane transporter activity	molecular function	601	665	532	9	2	0	4	288	750	645	735	5	337	501	649	180	37	35	236	240	10	233	146	260	56	214
GO:0046903	secretion	biological process	0	2	1	1	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	1
GO:0046907	intracellular transport	biological process	0	2	0	0	1	0	0	0	1	0	0	0	4	5	0	0	3	0	0	0	0	0	0	0	1	0
GO:0046912	transferase activity@ transferring acyl groups@ acyl groups converted into alkyl on transfer	molecular function	435	897	400	2	10	4	20	465	415	933	527	16	347	584	780	122	27	28	129	137	3	151	132	122	38	131
GO:0046914	transition metal ion binding	molecular function	120	73	102	2	5	0	5	30	121	75	155	3	46	85	76	41	18	11	41	37	4	44	23	40	20	63
GO:0046917	triphosphoribosyl-dephospho-CoA synthase activity	molecular function	15	15	8	1	0	0	0	8	19	12	19	0	49	42	14	7	4	3	5	3	4	1	3	5	6	7
GO:0046923	ER retention sequence binding	molecular function	0	1	0	0	0	0	0	0	1	1	1	0	0	1	2	0	0	0	0	0	0	0	0	0	1	0
GO:0046929	negative regulation of neurotransmitter secretion	biological process	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0046933	proton-transporting ATP synthase activity@ rotational mechanism	molecular function	636	1078	592	4	12	5	19	613	787	1194	791	16	396	625	1051	251	56	64	323	353	10	364	230	321	80	303
GO:0046938	phytochelatin biosynthetic process	biological process	8	41	5	0	0	0	0	3	12	6	10	0	1	1	46	7	1	0	3	2	0	0	5	2	0	2
GO:0046944	protein carbamoylation	biological process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	5	3	4	0	1	3	4	6	4	4
GO:0046961	proton-transporting ATPase activity@ rotational mechanism	molecular function	5	1	3	2	0	0	0	2	9	3	9	0	0	4	0	1	1	0	6	4	0	3	1	5	0	4
GO:0046982	protein heterodimerization activity	molecular function	25	49	22	3	10	3	10	24	35	53	38	18	57	83	34	21	12	4	3	11	0	3	14	10	10	17
GO:0046983	protein dimerization activity	molecular function	956	1627	900	19	25	13	35	865	1244	1765	1220	30	606	910	1515	383	85	71	340	367	25	392	319	371	120	349
GO:0046999	regulation of conjugation	biological process	8	90	4	0	0	0	0	3	8	2	5	0	0	0	97	11	0	1	6	1	1	3	10	7	0	2
GO:0047111	formate dehydrogenase (cytochrome-c-553) activity	molecular function	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	2	0	2	1	1	2
GO:0047151	methylenetetrahydrofolate-tRNA-(uracil-5-)-methyltransferase (FADH2-oxidizing) activity	molecular function	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	4	2	5	8	0	4	6	3	5	5
GO:0047286	NAD+-diphthamide ADP-ribosyltransferase activity	molecular function	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0047294	phosphoglycerol geranylgeranyltransferase activity	molecular function	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	4	0	1
GO:0047304	2-aminoethylphosphonate-pyruvate transaminase activity	molecular function	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	1	3	1	2	3	0	2	0
GO:0047307	diaminobutyrate-pyruvate transaminase activity	molecular function	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	0	0	1	0	3	3
GO:0047334	diphosphate-fructose-6-phosphate 1-phosphotransferase activity	molecular function	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	2	1	3
GO:0047343	glucose-1-phosphate cytidylyltransferase activity	molecular function	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	2	3	5	7	0	10	12	10	3	10
GO:0047355	CDP-glycerol glycerophosphotransferase activity	molecular function	6	3	9	0	0	0	0	2	20	4	7	0	0	0	2	4	0	1	19	18	0	14	6	21	0	2
GO:0047400	phosphonoacetate hydrolase activity	molecular function	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	2	3	1	0	0
GO:0047429	nucleoside-triphosphate diphosphatase activity	molecular function	481	903	408	6	3	1	4	359	588	910	604	3	385	596	928	156	29	35	162	182	5	173	137	178	48	170
GO:0047443	4-hydroxy-4-methyl-2-oxoglutarate aldolase activity	molecular function	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	2	0	1	0	3	0	0	1
GO:0047448	5-dehydro-4-deoxyglucarate dehydratase activity	molecular function	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0
GO:0047465	N-acylglucosamine-6-phosphate 2-epimerase activity	molecular function	0	3	0	1	0	0	0	1	7	8	1	0	28	38	3	2	4	0	1	0	2	0	1	0	3	3
GO:0047472	3-carboxy-cis@cis-muconate cycloisomerase activity	molecular function	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	2	1
GO:0047474	long-chain fatty acid luciferin component ligase activity	molecular function	6	13	9	0	0	0	0	1	11	0	9	0	1	3	13	10	1	1	3	10	0	4	8	8	2	6
GO:0047475	phenylacetate-CoA ligase activity	molecular function	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	1	1	1	2	1	2	2
GO:0047480	UDP-N-acetylmuramoyl-tripeptide-D-alanyl-D-alanine ligase activity	molecular function	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	5	5	12	7	1	9	17	10	9	14
GO:0047487	oligogalacturonide lyase activity	molecular function	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	4
GO:0047547	2-methylcitrate dehydratase activity	molecular function	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	0	0	0	2	4	3	0	2
GO:0047570	3-oxoadipate enol-lactonase activity	molecular function	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	3	2	0	4	1	1	2	2
GO:0047605	acetolactate decarboxylase activity	molecular function	5	1	3	0	0	0	0	0	5	4	5	0	2	2	2	2	0	0	0	0	1	0	1	0	0	6
GO:0047617	acyl-CoA hydrolase activity	molecular function	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	1	2	0	1	1	2	0	5	4
GO:0047632	agmatine deiminase activity	molecular function	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
GO:0047661	amino-acid racemase activity	molecular function	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	8	2	3	10	11	1	9	8	10	5	13
