GO	description	category	ERR1809119	ERR1809120	ERR1809121	ERR1809122	ERR1809123	ERR1809124	ERR1809125	ERR1809127	ERR1809128	ERR1809129	ERR1809130	ERR1809131	ERR1809132	ERR1809133	ERR1809134	ERR1809135	ERR1809136	ERR1809137	ERR1809138	ERR1809139	ERR1809140	ERR1809141	ERR1809142	ERR1809143	ERR1809144	ERR1809145	ERR1809146	ERR1809147	ERR1809148	ERR1809149	ERR1809150	ERR1809151	ERR1809152	ERR1809153	ERR1809154	ERR1809155	ERR1809156
GO:0043571	maintenance of CRISPR repeat elements	biological process	192	204	198	190	214	50	25	0	218	181	234	192	164	85	88	90	86	70	56	53	49	151	149	154	157	81	63	12	68	8	1	60	48	31	26	12	10
GO:0043631	RNA polyadenylation	biological process	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
GO:0043711	pilus organization	biological process	10	13	3	9	14	1	0	0	3	1	2	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0043752	adenosylcobinamide kinase activity	molecular function	149	145	141	141	154	32	34	0	158	146	160	183	152	135	125	126	144	91	51	54	28	43	55	50	39	26	23	3	41	11	11	48	42	33	10	11	20
GO:0043768	S-ribosylhomocysteine lyase activity	molecular function	225	234	243	214	257	40	52	0	369	336	332	337	288	212	187	246	229	149	71	85	65	102	102	100	103	48	44	9	72	39	24	13	7	80	20	17	22
GO:0043772	acyl-phosphate glycerol-3-phosphate acyltransferase activity	molecular function	166	147	168	180	156	30	72	0	136	139	126	142	100	164	136	162	145	110	85	79	41	107	84	91	101	87	99	14	66	43	8	83	69	26	21	40	17
GO:0043934	sporulation	biological process	305	267	292	310	302	79	92	0	284	295	323	249	257	132	126	149	144	91	171	158	116	194	191	223	180	143	145	28	204	18	5	51	26	29	58	68	26
GO:0043937	regulation of sporulation	biological process	2	0	1	1	0	0	0	0	1	0	1	0	0	4	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0043953	protein transport by the Tat complex	biological process	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
GO:0044179	hemolysis in other organism	biological process	6	2	9	3	8	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0044237	cellular metabolic process	biological process	379	364	411	403	406	78	162	0	344	283	285	301	259	408	429	527	449	313	153	179	125	150	135	138	151	223	224	45	127	79	41	155	131	99	58	74	94
GO:0044238	primary metabolic process	biological process	194	202	187	212	194	50	8	0	233	246	251	230	191	147	155	143	149	88	42	32	23	39	43	48	43	27	24	4	30	17	4	36	31	25	3	5	7
GO:0044249	cellular biosynthetic process	biological process	73	89	57	68	70	19	16	0	57	38	61	62	46	80	74	85	98	71	9	14	14	26	21	19	16	45	43	4	14	19	5	22	13	30	2	8	13
GO:0044341	sodium-dependent phosphate transport	biological process	186	241	195	224	243	40	84	0	259	250	259	261	227	233	239	256	235	146	101	107	78	124	107	127	130	125	158	28	159	29	30	22	25	90	53	54	24
GO:0044406	adhesion of symbiont to host	biological process	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0044780	bacterial-type flagellum assembly	biological process	57	47	55	55	55	16	4	0	31	37	30	33	29	3	8	12	10	1	4	6	2	4	8	5	4	11	7	4	10	3	1	4	2	5	3	2	0
GO:0044781	bacterial-type flagellum organization	biological process	20	24	17	23	15	5	1	0	3	3	10	2	6	2	2	2	0	1	1	1	1	1	2	1	0	0	1	0	1	3	0	0	2	1	0	0	0
GO:0045116	protein neddylation	biological process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GO:0045121	membrane raft	cellular component	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0045151	acetoin biosynthetic process	biological process	11	12	13	10	15	2	4	0	10	16	12	15	10	1	3	2	4	0	3	2	2	14	8	9	13	12	7	2	2	0	0	0	0	2	3	7	0
GO:0045152	antisigma factor binding	molecular function	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0045156	electron transporter, transferring electrons within the cyclic electron transport pathway of photosynthesis activity	molecular function	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0045182	translation regulator activity	molecular function	4	4	6	8	5	0	2	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
GO:0045227	capsule polysaccharide biosynthetic process	biological process	8	3	8	2	6	0	1	0	2	2	2	3	2	0	1	0	7	2	5	9	3	0	0	0	0	0	0	0	1	0	1	2	1	4	0	0	0
GO:0045261	proton-transporting ATP synthase complex, catalytic core F(1)	cellular component	491	442	496	481	483	127	92	0	582	529	618	551	478	400	400	443	411	302	136	167	113	178	170	177	182	447	472	74	191	52	42	99	118	106	62	49	20
GO:0045263	proton-transporting ATP synthase complex, coupling factor F(o)	cellular component	140	146	183	175	164	39	39	0	203	215	261	209	186	121	122	146	122	60	50	66	43	76	74	83	75	216	224	31	92	20	10	36	27	36	24	18	5
GO:0045454	cell redox homeostasis	biological process	1601	1490	1654	1685	1662	360	243	0	1410	1380	1416	1352	1132	1624	1576	1775	1690	1109	416	359	258	372	360	362	386	420	456	50	279	288	103	522	410	274	115	106	156
GO:0045490	pectin catabolic process	biological process	24	20	27	19	25	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0
GO:0045493	xylan catabolic process	biological process	715	695	746	713	691	159	79	0	400	375	418	397	310	606	674	698	652	356	184	184	147	64	64	71	73	38	35	9	35	65	43	36	46	9	43	6	69
GO:0045735	nutrient reservoir activity	molecular function	0	1	3	0	4	2	0	0	3	7	9	8	6	1	2	1	0	1	1	2	2	0	3	0	1	0	1	0	0	0	1	0	1	0	0	0	0
GO:0045892	negative regulation of transcription, DNA-templated	biological process	350	322	375	323	347	83	68	0	282	275	298	271	211	351	314	356	324	242	115	118	68	98	109	93	94	81	93	13	119	69	14	204	159	80	35	35	38
GO:0045893	positive regulation of transcription, DNA-templated	biological process	36	35	27	38	41	10	0	0	43	45	54	47	41	0	0	0	1	0	0	0	0	1	1	2	2	3	0	0	0	2	0	0	1	11	0	1	0
GO:0045901	positive regulation of translational elongation	biological process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0045905	positive regulation of translational termination	biological process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0045947	negative regulation of translational initiation	biological process	0	0	0	1	0	0	0	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0046034	ATP metabolic process	biological process	290	313	339	323	361	73	84	0	359	377	446	362	322	362	357	391	347	192	135	158	102	160	155	150	170	307	282	42	113	69	41	91	88	70	43	48	31
GO:0046080	dUTP metabolic process	biological process	146	155	175	152	178	32	55	0	239	233	276	224	229	147	152	141	151	87	69	96	68	86	90	85	90	86	94	9	57	29	34	20	19	70	16	38	19
GO:0046168	glycerol-3-phosphate catabolic process	biological process	111	127	118	124	114	35	62	0	132	139	163	152	119	70	77	92	58	50	54	58	42	65	60	85	60	95	99	14	71	16	13	90	72	48	22	23	21
GO:0046325	negative regulation of glucose import	biological process	2	1	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0046353	aminoglycoside 3-N-acetyltransferase activity	molecular function	7	7	7	8	8	3	20	0	1	1	4	4	1	0	0	5	0	1	5	6	1	7	3	3	16	17	10	0	26	0	0	1	3	0	2	1	0
GO:0046373	L-arabinose metabolic process	biological process	328	307	357	358	358	68	26	0	395	424	434	417	391	350	327	409	389	228	86	112	74	74	51	43	61	50	46	5	33	47	35	12	9	127	8	10	29
GO:0046411	2-keto-3-deoxygluconate transport	biological process	39	39	67	48	56	9	2	0	21	25	24	34	24	8	6	3	4	2	7	5	7	11	13	5	10	8	10	0	6	7	0	4	11	3	6	2	3
GO:0046417	chorismate metabolic process	biological process	195	215	187	205	225	43	58	0	219	189	221	196	180	243	240	279	263	177	56	57	45	56	58	55	69	63	78	2	67	47	16	49	41	53	23	20	26
GO:0046429	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase activity	molecular function	602	574	623	623	621	122	232	0	620	584	644	636	512	702	645	766	728	463	301	309	244	304	267	324	301	317	342	44	279	193	90	317	241	271	83	106	152
GO:0046470	phosphatidylcholine metabolic process	biological process	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0046527	glucosyltransferase activity	molecular function	5	0	2	0	1	0	1	0	0	0	0	0	1	3	1	1	0	2	0	0	0	1	0	1	0	0	0	0	0	3	0	0	0	0	0	0	1
GO:0046537	2,3-bisphosphoglycerate-independent phosphoglycerate mutase activity	molecular function	213	226	251	231	257	57	52	0	221	196	214	202	170	256	229	247	243	157	50	61	35	65	86	74	66	28	22	6	25	46	21	9	10	54	19	17	44
GO:0046556	alpha-L-arabinofuranosidase activity	molecular function	328	307	357	358	358	68	26	0	395	424	434	417	391	350	327	409	389	228	86	112	74	74	51	43	61	50	46	5	33	47	35	12	9	127	8	10	29
GO:0046559	alpha-glucuronidase activity	molecular function	715	695	746	713	691	159	79	0	400	375	418	397	310	606	674	698	652	356	184	184	147	64	64	71	73	38	35	9	35	65	43	36	46	9	43	6	69
GO:0046654	tetrahydrofolate biosynthetic process	biological process	95	119	111	126	125	24	19	0	138	120	132	135	129	183	159	177	172	122	13	28	18	26	20	32	24	52	48	10	26	16	7	37	35	37	3	16	15
GO:0046656	folic acid biosynthetic process	biological process	1	0	3	4	2	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0
GO:0046677	response to antibiotic	biological process	11	10	10	12	14	3	20	0	8	8	15	12	5	5	3	10	4	2	5	6	2	8	4	5	18	17	10	0	26	0	0	1	3	0	2	1	0
GO:0046685	response to arsenic-containing substance	biological process	22	16	18	14	13	5	0	0	4	8	3	12	3	10	8	11	8	19	0	0	0	3	3	3	0	0	0	0	0	0	0	2	0	0	0	0	0
GO:0046688	response to copper ion	biological process	1	2	7	1	5	1	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0
GO:0046718	viral entry into host cell	biological process	0	5	0	5	1	0	0	0	0	0	1	0	0	0	19	10	2	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0046729	viral procapsid	cellular component	0	0	0	0	1	0	0	0	0	1	0	0	0	1	3	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0046789	host cell surface receptor binding	molecular function	1	2	1	2	2	0	0	0	0	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0
GO:0046797	viral procapsid maturation	biological process	0	0	0	3	0	1	0	0	0	1	1	0	0	1	4	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0046835	carbohydrate phosphorylation	biological process	3	10	4	5	5	0	0	0	3	1	2	4	3	4	2	1	4	1	1	1	1	1	3	6	4	2	3	0	4	3	0	2	2	9	0	0	0
GO:0046854	phosphatidylinositol phosphorylation	biological process	398	355	350	388	355	80	57	0	225	259	279	267	254	282	308	350	312	190	94	83	53	66	57	69	77	13	19	5	39	53	36	164	115	20	18	24	39
GO:0046855	inositol phosphate dephosphorylation	biological process	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0046857	oxidoreductase activity, acting on other nitrogenous compounds as donors, with NAD or NADP as acceptor	molecular function	4	7	3	9	3	2	0	0	10	3	3	5	6	1	2	1	6	3	0	1	0	0	2	1	5	0	1	2	0	0	0	0	0	1	0	0	0
GO:0046872	metal ion binding	molecular function	8042	7976	8359	7941	8530	1935	2174	1	7233	7039	7696	7372	6235	7819	7350	8364	7744	5250	3098	2883	2107	3300	3176	3341	3462	3392	3490	527	2512	1796	756	3204	2659	2183	847	942	1416
GO:0046873	metal ion transmembrane transporter activity	molecular function	185	175	201	173	200	35	18	0	182	171	207	191	154	171	186	209	203	130	33	33	24	54	48	61	53	57	48	11	37	17	10	39	19	18	6	15	12
GO:0046903	secretion	biological process	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GO:0046907	intracellular transport	biological process	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0046912	transferase activity, transferring acyl groups, acyl groups converted into alkyl on transfer	molecular function	585	537	539	572	535	121	114	0	803	775	922	763	662	494	460	531	514	323	121	151	95	255	218	243	250	91	135	16	172	97	46	128	124	78	68	74	72
GO:0046914	transition metal ion binding	molecular function	267	242	276	256	284	63	65	0	263	218	240	264	209	186	185	192	159	146	113	111	105	143	154	185	162	138	139	33	125	32	7	66	69	58	29	52	19
GO:0046917	triphosphoribosyl-dephospho-CoA synthase activity	molecular function	52	40	29	29	35	6	28	0	7	6	8	6	4	48	30	36	42	28	11	16	10	3	4	5	4	54	53	3	9	0	0	6	5	1	5	18	1
GO:0046933	proton-transporting ATP synthase activity, rotational mechanism	molecular function	569	542	589	594	596	148	109	0	671	631	728	664	581	479	466	539	492	363	169	194	135	222	218	226	222	526	568	87	226	70	48	115	138	121	73	55	24
GO:0046961	proton-transporting ATPase activity, rotational mechanism	molecular function	493	442	496	481	483	127	92	0	583	529	618	551	479	400	400	443	411	302	136	167	114	178	172	177	182	447	473	74	191	52	42	99	118	106	62	49	20
GO:0046982	protein heterodimerization activity	molecular function	2	4	3	5	3	0	1	0	3	7	5	3	6	20	13	10	17	6	0	1	2	0	1	0	0	0	0	0	0	1	0	1	0	0	3	0	0
GO:0046983	protein dimerization activity	molecular function	1281	1217	1285	1242	1356	275	223	0	1396	1224	1339	1285	1091	1020	1014	1095	1020	720	383	338	270	419	421	414	483	434	463	64	319	188	87	370	316	301	94	120	134
GO:0046999	regulation of conjugation	biological process	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0047068	N5,N10-methenyltetrahydromethanopterin hydrogenase activity	molecular function	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0047200	tetrahydrodipicolinate N-acetyltransferase activity	molecular function	7	17	10	10	7	5	0	0	6	8	11	9	11	0	0	1	0	0	1	0	0	6	8	8	11	3	2	0	0	0	0	1	1	0	0	0	0
GO:0047355	CDP-glycerol glycerophosphotransferase activity	molecular function	44	57	49	69	56	10	0	0	41	47	47	44	20	49	38	35	53	14	8	11	8	27	37	48	38	4	10	2	9	2	2	3	1	6	1	2	1
GO:0047400	phosphonoacetate hydrolase activity	molecular function	4	1	5	5	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
GO:0047465	N-acylglucosamine-6-phosphate 2-epimerase activity	molecular function	54	45	51	52	42	8	19	0	38	38	53	33	31	23	22	19	27	15	12	11	7	43	35	38	43	12	8	1	47	4	8	7	8	7	12	17	6
GO:0047474	long-chain fatty acid luciferin component ligase activity	molecular function	3	1	2	2	3	0	0	0	1	0	0	0	1	0	0	0	0	0	2	1	1	2	0	1	1	0	0	0	0	0	0	1	0	0	0	0	3
GO:0047487	oligogalacturonide lyase activity	molecular function	24	20	27	19	25	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0
GO:0047605	acetolactate decarboxylase activity	molecular function	11	12	13	10	15	2	4	0	10	16	12	15	10	1	3	2	4	0	3	2	2	14	8	9	13	12	7	2	2	0	0	0	0	2	3	7	0
GO:0047746	chlorophyllase activity	molecular function	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0047750	cholestenol delta-isomerase activity	molecular function	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0047869	dimethylpropiothetin dethiomethylase activity	molecular function	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0048024	regulation of mRNA splicing, via spliceosome	biological process	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0048027	mRNA 5'-UTR binding	molecular function	9	5	4	8	4	2	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0048029	monosaccharide binding	molecular function	72	84	81	61	69	16	3	0	21	32	18	22	13	17	17	24	21	12	27	19	10	37	43	37	32	11	14	1	4	5	0	27	23	8	11	11	1
GO:0048037	cofactor binding	molecular function	139	146	149	148	141	40	30	0	91	80	106	85	84	87	76	83	104	59	49	30	25	65	59	53	78	27	16	1	43	24	5	72	55	55	23	17	30
GO:0048038	quinone binding	molecular function	483	466	530	479	469	113	166	1	335	372	381	326	286	513	501	582	526	340	101	99	61	104	102	108	100	103	102	18	64	159	63	191	176	137	44	25	130
GO:0048268	clathrin coat assembly	biological process	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0048472	threonine-phosphate decarboxylase activity	molecular function	186	184	183	242	196	48	73	0	245	233	273	241	221	207	182	214	195	130	124	112	83	110	99	109	103	55	60	12	88	30	33	76	59	53	32	25	50
GO:0048500	signal recognition particle	cellular component	309	308	287	318	331	67	32	0	378	307	351	376	273	309	306	357	293	226	72	65	45	115	105	103	116	161	162	29	80	36	15	87	73	54	15	22	13
GO:0048511	rhythmic process	biological process	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0050053	levansucrase activity	molecular function	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0050097	methylaspartate mutase activity	molecular function	18	22	13	24	20	3	0	0	3	0	4	5	4	2	0	1	2	1	1	3	2	16	15	12	15	4	6	1	8	0	0	6	3	0	8	6	0
GO:0050144	nucleoside deoxyribosyltransferase activity	molecular function	2	6	1	10	7	1	0	0	84	67	76	62	70	0	0	1	1	0	4	0	3	0	0	0	0	2	1	0	0	1	0	2	0	3	0	0	0
GO:0050151	oleate hydratase activity	molecular function	221	206	255	217	258	71	78	0	511	502	581	522	435	170	148	223	230	129	224	196	141	178	176	137	152	176	205	35	260	23	22	33	45	70	61	93	15
GO:0050215	propanediol dehydratase activity	molecular function	51	64	55	60	56	6	8	0	5	6	6	3	5	2	2	2	4	3	2	3	1	3	0	1	1	0	0	0	1	9	0	5	2	1	0	1	1
GO:0050290	sphingomyelin phosphodiesterase D activity	molecular function	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0050380	undecaprenyl-diphosphatase activity	molecular function	323	304	316	344	315	76	105	0	414	338	375	405	296	375	308	362	360	223	78	107	78	116	117	123	119	92	89	12	104	76	34	141	112	83	37	37	60
GO:0050385	ureidoglycolate lyase activity	molecular function	7	5	5	12	7	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0
GO:0050485	oxidoreductase activity, acting on X-H and Y-H to form an X-Y bond, with a disulfide as acceptor	molecular function	91	100	72	107	91	19	1	0	64	82	84	76	62	23	13	20	23	8	15	16	21	16	15	16	12	4	1	3	5	2	0	4	2	3	7	12	8
GO:0050518	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase activity	molecular function	284	255	299	285	303	70	92	0	269	271	357	312	277	273	281	308	318	187	135	115	75	123	103	122	109	108	108	16	121	66	19	110	87	90	37	48	56
GO:0050524	coenzyme-B sulfoethylthiotransferase activity	molecular function	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0050532	2-phosphosulfolactate phosphatase activity	molecular function	4	13	7	11	6	1	0	0	4	6	2	5	3	12	3	3	9	2	2	3	1	1	0	1	2	1	0	0	1	0	0	0	0	0	2	1	0
GO:0050568	protein-glutamine glutaminase activity	molecular function	3	7	9	7	2	0	0	0	8	5	9	8	9	0	2	8	1	1	3	3	3	0	3	6	3	1	2	0	1	4	0	0	0	2	6	0	2
GO:0050570	4-hydroxythreonine-4-phosphate dehydrogenase activity	molecular function	408	421	439	474	439	79	161	1	345	319	363	337	272	538	514	588	537	400	157	129	105	130	118	132	130	151	114	23	96	110	51	252	173	139	26	47	86
GO:0050660	flavin adenine dinucleotide binding	molecular function	3732	3634	3884	3821	3922	912	1169	0	3628	3325	3706	3481	2959	3489	3254	3704	3447	2352	1265	1304	1004	1608	1473	1531	1673	1835	1881	262	1201	711	378	1200	1019	914	410	550	671
GO:0050661	NADP binding	molecular function	799	731	791	759	784	189	121	0	816	734	802	755	670	682	683	806	709	468	110	120	78	165	156	152	166	157	167	26	104	93	72	88	49	194	32	38	74
GO:0050662	coenzyme binding	molecular function	1394	1364	1445	1423	1446	300	239	0	1240	1166	1235	1179	992	1215	1211	1225	1231	811	299	294	260	375	343	360	353	513	426	83	287	205	96	292	202	224	112	111	130
GO:0050664	oxidoreductase activity, acting on NAD(P)H, oxygen as acceptor	molecular function	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
GO:0050708	regulation of protein secretion	biological process	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
GO:0050776	regulation of immune response	biological process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
GO:0050778	positive regulation of immune response	biological process	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0050797	thymidylate synthase (FAD) activity	molecular function	55	44	38	29	47	11	28	0	47	43	55	43	29	25	14	11	38	16	26	37	21	14	20	12	15	23	23	2	58	6	1	0	4	10	13	13	4
GO:0050821	protein stabilization	biological process	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0
GO:0050827	toxin receptor binding	molecular function	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0050829	defense response to Gram-negative bacterium	biological process	2	6	6	10	6	2	0	0	17	20	19	18	14	0	0	0	0	0	3	1	5	1	1	4	4	0	0	0	0	0	1	1	0	0	1	0	0
GO:0050830	defense response to Gram-positive bacterium	biological process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
GO:0050868	negative regulation of T cell activation	biological process	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0050897	cobalt ion binding	molecular function	3	3	2	3	3	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	2	1	2	1	0	0	0	0	0	0	9	6	0	1	0	0
GO:0050920	regulation of chemotaxis	biological process	8	8	10	6	4	3	0	0	0	0	0	0	1	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
GO:0050992	dimethylallyl diphosphate biosynthetic process	biological process	339	336	393	378	381	74	105	0	364	381	416	367	359	346	315	349	337	222	156	151	117	178	161	169	164	242	250	36	138	89	49	109	98	106	47	59	71
GO:0051016	barbed-end actin filament capping	biological process	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0051073	adenosylcobinamide-GDP ribazoletransferase activity	molecular function	108	146	147	139	144	25	46	0	112	125	147	134	120	91	97	101	92	60	55	48	48	35	44	55	50	30	33	4	50	12	20	50	48	21	16	15	30
GO:0051082	unfolded protein binding	molecular function	829	789	820	822	900	196	190	0	795	757	782	764	690	633	574	657	593	421	284	330	184	343	274	305	318	315	331	35	313	166	36	298	249	150	107	137	65
GO:0051087	chaperone binding	molecular function	228	236	239	230	248	36	47	0	196	194	248	190	157	201	184	194	163	101	71	65	59	75	75	88	80	58	75	12	72	39	12	78	85	44	14	16	14
GO:0051090	regulation of sequence-specific DNA binding transcription factor activity	biological process	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0051103	DNA ligation involved in DNA repair	biological process	0	1	0	0	0	0	0	0	6	6	15	12	7	0	1	2	0	0	1	1	0	1	0	0	1	1	3	0	1	0	0	0	0	0	0	0	0
GO:0051131	chaperone-mediated protein complex assembly	biological process	1	0	1	3	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0051156	glucose 6-phosphate metabolic process	biological process	18	16	26	26	20	3	0	0	0	3	0	4	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	1	0	0	1	0	2
GO:0051188	cofactor biosynthetic process	biological process	149	145	141	141	154	32	34	0	158	146	160	183	152	135	125	126	144	91	51	54	28	43	55	50	39	26	23	3	41	11	11	48	42	33	10	11	20
GO:0051191	prosthetic group biosynthetic process	biological process	8	13	17	18	15	2	11	0	4	2	9	8	9	26	24	41	23	17	8	3	2	2	5	6	4	22	15	4	3	0	1	4	3	3	3	3	2
GO:0051205	protein insertion into membrane	biological process	302	247	261	227	268	61	35	0	277	287	322	298	273	252	262	260	233	178	77	86	47	126	111	112	118	110	115	18	53	27	17	72	59	55	22	33	16
GO:0051259	protein oligomerization	biological process	128	130	131	128	135	29	22	0	165	159	195	174	145	107	93	104	107	91	54	44	28	41	39	52	43	42	48	2	29	7	10	13	19	33	12	17	11
