IPR	description	ERR1809119	ERR1809120	ERR1809121	ERR1809122	ERR1809123	ERR1809124	ERR1809125	ERR1809127	ERR1809128	ERR1809129	ERR1809130	ERR1809131	ERR1809132	ERR1809133	ERR1809134	ERR1809135	ERR1809136	ERR1809137	ERR1809138	ERR1809139	ERR1809140	ERR1809141	ERR1809142	ERR1809143	ERR1809144	ERR1809145	ERR1809146	ERR1809147	ERR1809148	ERR1809149	ERR1809150	ERR1809151	ERR1809152	ERR1809153	ERR1809154	ERR1809155	ERR1809156
IPR022263	KxYKxGKxW signal peptide	0	2	3	3	0	0	0	0	4	5	3	7	8	3	2	1	3	3	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0
IPR022265	Conserved hypothetical protein CHP03790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	2	2	2	0	0	0	0	0	0	6	0	0	0	0	0
IPR022266	Integrating conjugative element protein, PFL4697-type	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR022267	Accessory Sec system protein Asp2	0	0	0	0	0	0	0	0	4	0	0	4	1	9	5	13	4	4	0	0	0	3	4	6	2	0	0	0	0	0	0	0	0	0	0	0	0
IPR022272	Lipocalin family conserved site	11	9	5	19	9	2	2	0	2	2	1	0	3	8	3	4	4	0	9	8	6	4	2	0	2	3	0	0	0	1	2	5	6	2	0	0	4
IPR022273	ParB-related, ThiF-related cassette, protein E	7	7	9	8	6	4	13	0	5	1	6	1	5	3	4	3	3	4	8	6	4	3	3	5	3	1	1	0	2	0	3	6	8	2	4	2	14
IPR022289	ParB-related, ThiF-related cassette, protein C	2	5	4	2	5	0	1	0	3	2	1	1	1	3	2	5	2	2	4	2	2	0	1	1	2	5	3	0	1	1	1	2	2	5	1	0	0
IPR022298	Conjugative transposon, TraN	1490	1485	1559	1533	1539	325	467	0	1226	1203	1405	1262	1075	1632	1528	1733	1739	1087	388	361	246	296	299	308	305	215	222	34	117	296	402	352	293	294	126	77	395
IPR022309	Ribosomal protein S8e/ribosomal biogenesis NSA2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
IPR022310	NAD/GMP synthase	426	389	385	356	397	91	122	0	323	323	378	352	265	476	407	527	472	310	122	151	104	179	159	170	159	149	183	34	120	136	30	212	162	123	33	63	96
IPR022313	Phenylalanine/histidine ammonia-lyases, active site	53	45	40	45	34	10	27	0	38	35	45	31	28	45	52	50	57	42	18	10	8	17	9	11	14	17	12	0	8	14	6	27	20	26	10	10	44
IPR022337	Inositol monophosphatase, SuhB	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR022345	Bacteriophage 69, Orf23, major tail protein	0	0	1	0	0	0	0	0	0	1	1	0	2	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
IPR022346	General secretion pathway, GspH	18	19	22	17	21	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	1	0	0
IPR022357	Major intrinsic protein, conserved site	61	53	54	62	44	17	7	0	57	66	63	54	72	58	54	62	47	27	9	7	8	11	18	11	15	17	20	3	9	22	10	27	20	33	6	4	7
IPR022372	Accessory secretory system protein Asp1	0	0	0	1	1	0	0	0	2	3	2	1	0	1	0	0	3	2	0	0	0	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0
IPR022382	Putative peptidase DUF31	0	0	0	0	0	0	0	0	1	7	0	2	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR022383	Lactate/malate dehydrogenase, C-terminal	68	62	84	92	94	31	17	0	66	56	78	80	58	53	59	55	61	37	26	21	9	27	20	27	47	54	41	7	22	15	5	29	37	22	11	11	7
IPR022385	Rhs repeat-associated core	231	238	283	263	253	63	4	0	99	97	119	87	90	41	52	35	30	30	52	66	33	23	25	22	32	58	60	8	56	2	7	128	99	4	8	19	7
IPR022398	Peptidase S8, subtilisin, His-active site	90	83	108	72	96	21	28	1	29	29	28	35	39	90	91	103	87	53	13	16	8	29	27	27	20	28	24	1	36	20	3	45	36	39	10	3	3
IPR022412	Quinolinate phosphoribosyl transferase, N-terminal	370	337	379	323	359	80	56	0	427	358	414	392	329	354	309	406	337	242	70	60	52	97	99	92	89	81	71	17	35	55	16	88	67	78	11	29	31
IPR022413	ATP:guanido phosphotransferase, N-terminal	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR022414	ATP:guanido phosphotransferase, catalytic domain	21	22	41	35	17	7	2	0	33	33	27	31	25	4	6	14	9	6	28	22	12	44	39	53	50	2	2	0	16	1	0	54	52	3	3	3	0
IPR022415	ATP:guanido phosphotransferase active site	1	2	4	6	2	2	0	0	4	5	3	5	4	0	1	3	1	1	3	1	2	7	8	10	11	0	0	0	2	0	0	8	11	1	1	0	0
IPR022416	Prion/Doppel protein, beta-ribbon domain	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0
IPR022417	Porphobilinogen deaminase, N-terminal	99	91	81	73	93	15	10	0	91	66	114	73	64	31	27	40	36	23	19	23	10	33	40	37	35	75	60	18	9	5	2	56	41	1	6	3	6
IPR022418	Porphobilinogen deaminase, C-terminal	38	26	24	27	36	8	4	0	19	20	31	33	20	14	8	24	11	6	8	10	4	10	17	13	25	36	34	8	2	1	1	12	14	1	2	0	2
IPR022419	Porphobilinogen deaminase, dipyrromethane cofactor binding site	12	5	7	8	4	2	2	0	2	1	4	5	2	4	0	3	4	0	4	5	4	1	3	0	2	1	0	0	2	0	1	8	10	1	1	0	1
IPR022423	Neurohypophysial hormone, conserved site	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR022435	Surface-anchored repeat, actinobacteria	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR022441	Parallel beta-helix repeat-2	5	8	5	6	4	0	1	0	5	4	3	1	2	5	4	3	3	2	4	4	4	1	0	1	0	1	1	1	2	2	0	0	0	0	0	2	0
IPR022444	Cofactor-binding repeat, putative	1	3	2	3	2	0	0	0	0	0	3	0	0	2	3	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
IPR022453	Zinc finger, MqsA-type	11	5	10	5	5	0	3	0	5	7	17	12	12	2	4	5	3	1	2	2	0	1	0	0	2	6	5	0	2	2	0	0	0	1	0	2	1
IPR022464	Streptococcal pilin isopeptide linker	3	11	10	13	8	0	0	0	55	58	62	56	59	0	0	3	1	2	7	1	2	8	6	9	6	5	2	0	3	2	0	0	2	2	1	2	2
IPR022476	Sporulation protein YabP/YqfC	72	62	49	58	70	3	15	0	72	66	102	75	65	22	17	23	33	12	32	51	21	44	37	46	44	25	40	7	45	3	4	20	18	4	16	20	3
IPR022479	Coenzyme PQQ synthesis D, bacteria	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR022488	Polyphosphate kinase-2-related	155	138	155	168	170	34	24	0	286	299	311	294	244	80	77	81	100	60	36	48	29	101	99	110	117	43	39	5	49	13	2	29	31	20	21	11	4
IPR022496	tRNA threonylcarbamoyl adenosine modification protein YeaZ	2	2	4	4	3	1	7	0	10	4	4	3	4	4	3	4	1	3	2	2	2	1	5	1	3	10	4	0	3	1	0	4	3	0	2	0	6
IPR022531	Protein of unknown function DUF3770	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR022532	Domain of unknown function DUF3696, C-terminal	3	4	3	1	0	0	0	0	2	1	1	2	2	1	0	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
IPR022535	Golgi pH regulator, conserved domain	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR022537	TRSP domain	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	1	2	0	0	0	0
IPR022540	Protein of unknown function DUF2556	9	4	4	4	13	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
IPR022541	Protein of unknown function DUF2559	2	2	6	1	5	2	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR022543	Protein of unknown function DUF2572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
IPR022547	ATPase, RavA, C-terminal	11	8	10	13	18	2	0	0	0	0	0	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
IPR022553	Protein of unknown function DUF2645	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR022554	Respiratory growth induced protein 1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR022555	Protein of unknown function, DUF2577	2	12	10	9	5	0	2	0	32	22	21	29	15	6	8	6	6	7	1	1	0	4	5	0	9	6	4	1	6	2	1	2	1	1	1	4	0
IPR022560	Domain of unknown function DUF3473	2	6	3	3	3	0	0	0	0	0	0	0	1	1	1	0	1	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR022561	Protein of unknown function DUF2648	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR022565	Protein of unknown function DUF2608	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR022566	Protein of unknown function DUF2613	1	5	1	3	1	0	0	0	0	0	4	1	0	2	2	0	4	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR022567	Glycosyl hydrolase, C-terminal (DUF3459)	4	5	5	3	5	1	5	0	2	1	1	2	3	5	2	8	3	3	1	3	2	2	1	2	1	0	1	0	1	5	0	0	0	1	0	0	0
IPR022568	Protein of unknown function DUF2824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR022569	Ferredoxin, C-terminal	1	1	1	2	0	1	1	0	1	1	0	0	0	3	1	4	1	1	2	1	1	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0
IPR022572	DNA replication/recombination mediator RecO, N-terminal	100	101	96	101	91	27	35	1	113	113	121	114	92	86	100	92	97	77	35	44	33	53	47	39	32	30	20	5	41	21	7	28	23	35	9	18	23
IPR022574	Protein of unknown function DUF2623	16	13	14	10	12	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR022576	Protein of unknown function DUF2633	3	2	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR022585	TraD coupling protein, N-terminal	2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR022595	Protein of unknown function DUF2815	35	33	48	22	39	6	22	0	111	99	140	127	107	13	12	17	17	9	14	20	16	78	55	60	58	37	33	4	31	4	1	1	1	35	4	18	1
IPR022597	Endoribonuclease GhoS	19	14	17	18	13	5	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR022601	Protein of unknown function DUF3160	35	34	45	34	47	12	1	0	5	5	2	3	5	1	5	1	6	1	9	15	8	14	15	21	19	15	12	4	15	0	1	0	0	0	11	0	0
IPR022602	Protein of unknown function DUF2813	21	16	26	27	22	7	0	0	1	2	1	1	0	0	0	0	0	0	0	0	0	2	0	1	0	1	0	0	0	2	0	0	0	0	1	0	0
IPR022603	Domain of unknown function DUF3152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	1	0	0	0	0	0	0	0	0	0	0
IPR022605	Protein of unknown function DUF2920	0	0	0	0	0	0	0	0	1	1	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR022613	Calmodulin-regulated spectrin-associated protein, CH domain	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR022615	Na(+)-translocating NADH-quinone reductase subunit A, C-terminal domain	99	90	116	112	117	32	33	0	68	63	70	70	88	151	152	159	160	109	21	14	10	14	16	19	14	8	7	0	14	31	4	38	36	25	7	4	12
IPR022616	Glycosyl hydrolase, family 4, C-terminal	54	39	51	44	45	8	6	0	28	34	24	26	26	11	9	7	11	3	16	14	9	30	20	30	26	5	7	0	24	4	1	6	2	6	9	5	0
IPR022622	Domain of unknown function DUF3492	8	5	1	2	3	4	9	0	23	25	17	16	21	0	0	0	1	0	0	1	0	6	14	8	12	0	3	0	10	1	0	0	0	4	3	3	0
IPR022623	Domain of unknown function DUF3495	0	1	1	9	8	1	1	0	1	1	2	1	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0
IPR022625	Type-1 restriction enzyme R protein, C-terminal	101	86	96	100	109	20	2	0	129	120	149	115	110	95	114	115	109	66	16	17	15	9	9	15	8	3	5	1	16	0	2	3	5	10	0	1	0
IPR022627	Domain of unknown function DUF3502	0	2	1	0	1	0	1	0	0	2	3	0	0	1	2	2	1	0	0	0	0	0	1	1	0	1	1	0	4	0	0	1	0	0	1	0	0
IPR022628	S-adenosylmethionine synthetase, N-terminal	343	338	406	378	385	92	50	0	383	386	406	384	304	291	320	315	356	224	122	111	64	106	107	99	127	93	80	11	98	37	25	66	53	65	38	43	29
IPR022629	S-adenosylmethionine synthetase, central domain	300	330	317	287	313	69	86	0	340	346	380	349	305	294	316	338	335	188	118	121	95	141	148	158	149	106	91	11	112	45	28	122	94	77	35	55	67
IPR022630	S-adenosylmethionine synthetase, C-terminal	408	405	396	401	405	110	143	0	472	425	458	452	345	362	349	346	343	221	181	168	136	146	155	197	205	126	128	18	160	74	33	115	92	111	49	64	111
IPR022631	S-adenosylmethionine synthetase, conserved site	190	199	197	214	204	46	92	0	201	185	218	187	191	197	210	199	211	132	91	99	69	77	92	107	118	69	61	11	81	29	24	98	70	61	27	32	74
IPR022634	DNA polymerase III, beta chain, N-terminal	61	62	84	70	63	12	10	0	72	78	75	80	74	38	40	44	39	14	24	16	16	42	35	38	52	21	18	0	27	1	7	28	26	16	4	5	3
IPR022635	DNA polymerase III, beta chain, C-terminal	119	111	105	127	107	27	29	0	122	131	165	139	112	95	77	99	87	56	36	47	16	40	42	32	33	34	42	8	41	27	4	49	43	34	16	11	17
IPR022637	DNA polymerase III, beta chain, central	115	103	128	113	107	37	31	0	115	95	121	128	107	96	88	95	93	45	40	30	29	45	39	48	62	26	31	2	46	19	7	42	45	31	9	16	19
IPR022641	Chemotaxis receptor methyltransferase CheR, N-terminal	9	8	6	10	5	1	0	0	5	4	6	3	1	4	1	3	0	0	1	1	2	4	4	0	0	0	0	0	1	1	0	0	0	2	0	1	0
IPR022642	MCP methyltransferase, CheR-type, SAM-binding domain, C-terminal	29	30	34	26	28	4	7	0	29	21	18	15	22	4	6	4	8	4	6	10	5	5	4	3	7	2	4	1	4	2	0	2	4	1	3	0	1
IPR022643	Orn/DAP/Arg decarboxylase 2, C-terminal	214	213	232	205	222	49	29	0	266	224	242	242	174	245	234	264	262	155	74	69	62	81	92	63	78	28	44	7	66	44	24	90	64	56	12	30	43
IPR022644	Orn/DAP/Arg decarboxylase 2, N-terminal	250	249	281	260	285	53	59	0	264	207	255	248	188	265	225	292	241	181	89	95	67	61	62	61	59	65	44	10	73	63	24	174	120	39	30	21	22
IPR022645	Protein-export membrane protein SecD/SecF, bacterial	9	10	11	14	10	3	0	0	12	14	7	16	7	7	10	6	10	4	3	1	1	7	3	2	5	2	1	1	6	3	2	10	4	0	1	1	5
IPR022646	Protein-export membrane protein SecD/SecF/SecDF, conserved site	138	97	101	128	141	30	9	0	93	94	91	79	85	103	110	125	122	63	35	24	24	29	28	30	31	14	21	1	19	21	4	47	33	24	4	1	13
IPR022647	Recombinase Flp protein, N-terminal	0	0	0	0	0	0	0	0	1	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR022648	Proliferating cell nuclear antigen, PCNA, N-terminal	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR022653	Orn/DAP/Arg decarboxylase 2, pyridoxal-phosphate binding site	40	47	44	48	36	6	17	0	36	32	39	33	37	57	62	64	59	29	19	22	13	12	7	12	14	8	10	2	18	19	7	30	26	9	5	9	7
IPR022657	Orn/DAP/Arg decarboxylase 2, conserved site	55	36	35	40	34	6	5	0	26	18	28	32	17	24	33	25	25	13	13	18	14	5	2	4	7	9	6	1	5	9	6	1	0	10	0	2	0
IPR022662	Methylaspartate ammonia-lyase, C-terminal	19	12	5	13	13	3	0	0	3	2	2	1	2	1	0	0	0	0	2	5	2	8	8	6	7	6	3	1	6	0	0	3	6	0	8	2	0
IPR022663	Dihydrodipicolinate reductase, C-terminal	215	205	198	212	234	58	57	0	250	252	248	209	202	222	255	273	240	171	80	67	65	120	95	82	90	74	76	10	79	52	28	108	67	79	37	17	31
IPR022664	Dihydrodipicolinate reductase, conserved site	28	20	26	22	24	6	11	0	25	27	38	36	27	20	26	29	18	20	4	9	6	25	17	3	8	6	11	1	10	11	4	10	8	4	7	0	2
IPR022665	Methylaspartate ammonia-lyase, N-terminal	14	8	11	12	13	2	0	0	1	2	1	1	2	4	0	0	1	0	1	3	2	3	4	2	4	0	2	1	4	0	0	1	2	0	6	1	0
IPR022666	Ribosomal Proteins L2, RNA binding domain	241	219	232	273	234	69	33	0	203	202	271	222	189	250	228	264	206	154	47	53	31	64	53	59	58	90	79	16	59	18	9	65	59	41	21	17	12
IPR022667	Formylmethanofuran: tetrahydromethanopterin formyltransferase Ftr, N-terminal	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR022669	Ribosomal protein L2, C-terminal	409	406	400	437	432	103	92	0	376	398	389	376	348	385	374	372	365	224	110	124	86	173	163	159	161	227	190	36	121	60	21	159	127	96	42	55	59
IPR022671	Ribosomal protein L2, conserved site	53	59	55	63	67	14	26	0	56	39	53	40	46	64	49	64	66	39	22	31	25	49	42	42	48	62	44	4	24	21	7	22	26	23	7	13	17
IPR022672	Hexokinase, N-terminal	2	3	3	5	3	0	0	0	2	2	2	1	1	2	0	1	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
IPR022673	Hexokinase, C-terminal	6	6	8	18	8	3	3	0	3	1	2	1	1	8	3	2	4	3	0	0	2	0	1	1	1	0	2	0	0	0	0	1	0	0	2	0	0
IPR022674	Glucose-6-phosphate dehydrogenase, NAD-binding	152	138	141	137	143	33	14	0	141	144	131	119	121	162	154	179	163	106	7	12	9	13	13	11	16	0	2	0	2	15	15	1	1	30	1	4	12
IPR022675	Glucose-6-phosphate dehydrogenase, C-terminal	337	316	311	317	314	80	55	0	304	252	310	287	271	358	383	438	373	250	40	36	24	36	46	42	33	7	6	3	20	43	31	8	3	80	11	9	39
IPR022677	Myristoyl-CoA:protein N-myristoyltransferase, C-terminal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
IPR022678	Myristoyl-CoA:protein N-myristoyltransferase, conserved site	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR022679	Methyl-coenzyme M reductase, beta subunit, C-terminal	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR022681	Methyl-coenzyme M reductase, alpha/beta subunit, domain 2, C-terminal	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR022686	Replication-associated protein G2P, N-terminal	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR022687	DTXR-type HTH domain	68	86	77	74	62	22	9	0	70	59	85	63	43	32	25	38	31	19	38	32	22	38	38	51	42	33	43	5	19	13	3	25	18	8	6	8	5
IPR022691	Transcription elongation factor, GreA/GreB, N-terminal	215	209	248	231	254	58	40	0	238	206	251	245	206	220	190	220	221	134	58	53	35	71	82	70	57	95	98	20	60	32	4	60	50	48	26	26	14
IPR022711	Ribonuclease Y, N-terminal	104	101	127	104	111	21	24	0	122	91	153	116	106	97	88	77	79	61	59	57	24	62	62	50	74	49	39	9	56	15	2	24	28	21	18	25	11
IPR022712	Beta-Casp domain	37	42	33	33	38	4	11	0	41	33	31	45	25	18	14	25	20	16	26	23	14	22	17	22	28	23	23	7	36	6	1	12	9	4	11	12	4
IPR022719	Gliding motility-associated protein GldM, C-terminal	19	15	20	14	13	5	5	0	5	4	5	6	6	12	4	3	7	2	41	36	24	19	8	18	5	4	5	0	8	11	13	0	0	62	3	6	8
IPR022720	Gliding motility-associated protein GldM, N-terminal	22	22	24	16	19	3	0	0	11	17	12	12	10	20	24	22	22	9	26	43	18	13	5	12	3	2	4	0	16	12	6	0	0	47	1	6	0
IPR022721	Protein of unknown function DUF3561	16	17	10	12	11	5	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
IPR022724	RNA methyltransferase, SpoU/TrmH type, C-terminal	3	7	8	6	7	2	0	0	1	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0
IPR022725	Restriction endonuclease, type II, MunI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR022732	Peptidase S54, GlpG peptidase, N-terminal	8	9	15	5	13	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
IPR022734	Apolipoprotein M	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR022737	RNA polymerase recycling, bacterial, C-terminal	28	45	38	42	42	12	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	4	2	1	0	0	0	0	1	2	0	2	0	0	5	0	0
IPR022738	Adenylylsulphate reductase, beta subunit, C-terminal	2	2	3	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	2	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR022741	Bacteriophage B103, Gp8,  head fibre	35	40	36	46	50	15	4	0	66	72	72	55	49	27	33	33	29	18	3	10	4	6	1	4	6	0	0	0	0	0	5	0	0	0	7	4	4
IPR022742	Serine aminopeptidase, S33	46	52	43	57	51	17	15	0	50	59	61	51	52	31	34	39	46	35	37	30	23	60	44	46	39	47	55	9	45	4	1	23	17	16	8	24	10
IPR022743	Plectrovirus Orf12, transmembrane	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR022744	Methyltransferase domain, putative	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	3	0	0
IPR022749	N6 adenine-specific DNA methyltransferase, N-terminal domain	139	137	142	120	116	30	5	0	195	161	198	185	157	142	107	136	117	100	31	30	25	21	20	12	18	16	17	4	34	12	3	14	12	17	4	1	17
IPR022753	Type IV pilus biogenesis PilP	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR022754	DNA polymerase III, gamma subunit, domain III	14	8	19	15	21	5	8	0	13	11	11	8	6	4	0	2	3	2	7	2	5	3	6	3	6	2	4	1	3	0	0	2	0	1	2	4	2
IPR022759	Antirestriction protein Ral	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR022761	Fumarate lyase, N-terminal	849	767	844	857	873	181	245	0	749	712	811	817	646	1002	893	1034	955	633	296	292	179	429	394	406	419	463	517	67	240	175	71	390	351	214	94	93	119
IPR022764	Peptidase S54, rhomboid domain	353	293	337	281	280	70	67	0	358	357	371	373	346	406	350	380	380	265	68	57	42	62	67	71	54	40	51	7	72	74	27	122	93	99	12	10	23
IPR022765	Dna2/Cas4, domain of unknown function DUF83	13	19	15	15	23	3	4	0	14	13	7	13	8	3	3	10	6	5	4	8	3	24	21	32	30	20	19	3	12	5	2	8	4	5	2	2	0
IPR022770	Ferric iron reductase FhuF domain	8	4	4	6	8	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
IPR022775	AP complex, mu/sigma subunit	0	0	0	0	0	0	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR022776	TRM13/UPF0224 family, U11-48K-like CHHC zinc finger domain	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IPR022781	Flagellar biosynthesis protein, FliO	8	7	7	10	5	2	1	0	3	3	9	2	6	1	1	1	0	1	1	1	1	1	2	1	0	0	0	0	0	3	0	0	2	1	0	0	0
IPR022789	Antitoxin ParD	12	20	17	22	20	5	0	0	1	0	0	0	0	16	13	14	18	7	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
IPR022790	Glycosyl hydrolase family 26 domain	147	125	162	153	159	34	31	0	106	80	105	78	74	91	108	112	107	50	59	53	34	27	16	19	19	9	20	3	34	31	7	73	60	41	40	6	13
IPR022791	Lysylphosphatidylglycerol synthetase/glycosyltransferase AglD	42	38	55	41	49	13	16	0	55	44	55	45	37	45	45	46	47	36	33	36	26	25	24	23	20	16	21	1	29	15	14	8	0	20	12	6	11
