GO	description	category	ERR1811624	ERR1811625	ERR1811626	ERR1811627	ERR1811628	ERR1811629	ERR1811630	ERR1811631	ERR1811632	ERR1811633	ERR1811634	ERR1811635	ERR1811636	ERR1811637	ERR1811638	ERR1811639	ERR1811640	ERR1811641	ERR1811642	ERR1811643	ERR1811644	ERR1811645	ERR1811646	ERR1811647	ERR1811648	ERR1811649	ERR1811650	ERR1811651	ERR1811652	ERR1811653	ERR1811654	ERR1811655	ERR1811656	ERR1811657	ERR1811658	ERR1811659	ERR1811660	ERR1811661
GO:0045502	dynein binding	molecular function	0	0	2	0	0	0	0	1	1	0	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0045735	nutrient reservoir activity	molecular function	9	22	31	41	51	22	12	17	35	34	38	31	23	13	21	44	61	55	24	30	35	73	65	64	31	22	55	10	17	10	17	23	25	8	14	20	124	15
GO:0045747	positive regulation of Notch signaling pathway	biological process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0	1	0	0	0	2	0	1	0	1
GO:0045881	positive regulation of sporulation resulting in formation of a cellular spore	biological process	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	1	1	10	0	0	6	2	2	0	0	0	0	0	0	0	0	0	0	0	0	4	3
GO:0045892	negative regulation of transcription, DNA-templated	biological process	506	816	1464	1022	1394	519	814	660	1031	1108	1364	892	909	510	1017	560	1200	949	1098	1377	1129	756	1155	1152	711	903	1482	882	1139	946	822	746	1661	997	892	884	688	964
GO:0045893	positive regulation of transcription, DNA-templated	biological process	49	11	41	4	11	2	55	21	22	18	17	13	14	2	51	27	76	16	24	25	38	76	179	148	31	13	29	12	13	29	34	8	7	40	43	27	91	16
GO:0045901	positive regulation of translational elongation	biological process	20	12	12	46	55	26	41	10	33	20	51	25	7	10	41	5	8	21	42	22	31	12	10	14	5	23	12	31	87	35	17	14	103	49	30	3	16	46
GO:0045905	positive regulation of translational termination	biological process	20	12	12	46	55	26	41	10	33	20	51	25	7	10	41	5	8	21	42	22	31	12	10	14	5	23	12	31	87	35	17	14	103	49	30	3	16	46
GO:0045944	positive regulation of transcription from RNA polymerase II promoter	biological process	0	0	1	0	0	0	0	0	0	0	0	2	0	0	1	1	0	2	0	1	0	0	0	1	0	1	0	2	1	2	0	0	1	0	0	0	0	2
GO:0045947	negative regulation of translational initiation	biological process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	4	0	0	0	0	0
GO:0046034	ATP metabolic process	biological process	970	1016	2144	1208	2010	625	1397	1048	1325	1437	1501	1263	1176	714	1927	462	1110	1079	1639	2122	1931	704	862	1171	1023	1385	1866	1539	1584	1787	1227	1171	2361	1464	1464	1376	591	1439
GO:0046039	GTP metabolic process	biological process	0	1	0	0	1	0	0	0	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0046080	dUTP metabolic process	biological process	428	444	943	558	917	270	594	443	569	607	650	547	487	251	796	246	668	509	654	692	809	371	550	602	425	476	761	561	748	612	551	364	854	607	545	623	275	561
GO:0046168	glycerol-3-phosphate catabolic process	biological process	648	707	1639	829	1298	342	838	725	981	1003	842	816	695	376	1112	355	770	664	924	1197	1216	465	687	847	810	868	1304	783	850	843	942	765	1024	810	921	983	382	818
GO:0046353	aminoglycoside 3-N-acetyltransferase activity	molecular function	120	166	274	165	216	184	178	162	164	200	453	145	258	123	345	59	141	145	305	406	363	62	134	138	136	217	368	303	382	426	185	246	550	335	257	178	96	342
GO:0046373	L-arabinose metabolic process	biological process	164	288	547	324	411	227	266	188	254	425	564	343	300	233	341	171	460	345	338	431	481	347	353	387	250	305	475	356	578	392	284	262	641	489	324	275	168	495
GO:0046406	magnesium protoporphyrin IX methyltransferase activity	molecular function	10	2	21	6	6	0	12	21	6	6	3	4	4	1	49	1	5	5	11	21	13	2	0	1	11	10	8	26	13	3	18	8	31	38	20	22	4	2
GO:0046411	2-keto-3-deoxygluconate transport	biological process	12	17	65	2	2	6	29	2	3	6	21	3	30	6	19	7	22	6	15	49	8	9	30	3	4	9	32	11	17	17	29	5	19	15	6	26	12	24
GO:0046413	organomercury catabolic process	biological process	68	81	101	108	171	37	100	63	141	136	68	127	92	33	144	40	125	75	156	128	138	75	117	147	85	119	202	28	62	76	85	78	34	52	129	70	46	65
GO:0046417	chorismate metabolic process	biological process	439	504	1104	549	851	275	566	475	590	616	456	406	427	264	703	221	506	493	583	739	723	278	384	515	503	584	780	445	588	682	577	457	742	510	626	724	218	652
GO:0046422	violaxanthin de-epoxidase activity	molecular function	2	0	0	0	0	0	4	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	2	2	1	0	0	2	2	2	0	0	0	0	0	0
GO:0046429	4-hydroxy-3-methylbut-2-en-1-yl diphosphate synthase activity	molecular function	1116	1155	2181	1571	2261	726	1421	1064	1463	1469	1622	1385	1153	818	1991	559	1444	1237	1736	2190	2273	955	1411	1591	1180	1474	2024	1456	1840	1815	1437	1239	2637	1764	1558	1493	699	1521
GO:0046470	phosphatidylcholine metabolic process	biological process	16	11	37	8	5	4	12	5	13	13	6	8	7	6	16	4	7	16	15	14	8	4	6	8	14	13	11	9	7	13	10	7	12	7	8	24	6	10
GO:0046488	phosphatidylinositol metabolic process	biological process	2	3	0	1	0	0	3	4	1	5	0	2	1	0	2	2	8	7	1	0	2	12	1	3	3	1	3	0	1	0	0	0	1	0	0	0	0	0
GO:0046527	glucosyltransferase activity	molecular function	0	0	2	0	2	0	0	3	0	2	0	3	0	0	0	0	0	0	1	4	0	0	0	2	1	2	5	1	4	3	1	1	0	0	0	0	0	0
GO:0046537	2,3-bisphosphoglycerate-independent phosphoglycerate mutase activity	molecular function	363	463	637	320	627	429	443	388	306	369	1073	317	384	283	546	87	264	225	717	761	681	97	176	256	318	486	611	462	776	716	419	481	1145	542	550	367	237	698
GO:0046556	alpha-L-arabinofuranosidase activity	molecular function	195	345	649	364	434	258	315	212	312	526	614	416	348	287	393	198	578	378	399	570	586	392	415	476	319	367	617	414	824	443	363	301	847	683	411	326	212	616
GO:0046559	alpha-glucuronidase activity	molecular function	152	195	554	401	395	136	213	171	283	434	339	396	249	179	242	256	527	518	202	367	297	346	324	552	241	218	443	221	591	316	272	189	542	485	278	293	101	442
GO:0046653	tetrahydrofolate metabolic process	biological process	98	97	263	197	275	31	107	103	177	194	39	129	152	41	120	103	175	181	101	135	171	115	151	228	114	148	244	67	69	73	139	81	109	107	130	193	101	76
GO:0046654	tetrahydrofolate biosynthetic process	biological process	286	370	784	558	764	210	394	327	520	541	483	419	400	181	592	242	500	390	528	599	552	293	464	549	361	430	705	424	547	458	416	370	660	406	451	436	158	356
GO:0046656	folic acid biosynthetic process	biological process	4	0	3	1	2	0	2	1	0	1	1	0	0	2	1	1	0	1	1	3	1	0	0	2	0	0	0	1	0	0	0	1	0	3	2	0	0	1
GO:0046658	anchored component of plasma membrane	cellular component	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0046677	response to antibiotic	biological process	305	462	931	705	869	284	426	429	585	621	726	513	641	248	881	270	655	605	658	893	732	417	569	741	415	473	1038	795	613	784	495	583	942	700	648	488	557	552
GO:0046685	response to arsenic-containing substance	biological process	8	11	39	13	27	11	11	9	10	12	23	8	24	2	2	2	3	7	11	20	13	12	13	8	11	13	28	0	1	5	16	9	9	4	7	20	13	6
GO:0046688	response to copper ion	biological process	13	48	69	138	151	4	23	43	137	95	10	90	116	15	30	87	234	161	30	61	48	178	335	307	47	69	123	11	10	12	42	47	13	27	27	39	70	23
GO:0046689	response to mercury ion	biological process	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0046718	viral entry into host cell	biological process	1	0	2	1	2	0	4	0	1	2	1	1	1	1	2	3	1	0	1	3	0	0	2	1	1	2	0	0	1	0	3	1	3	1	1	0	0	1
GO:0046729	viral procapsid	cellular component	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	4	2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0046740	transport of virus in host, cell to cell	biological process	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0046776	suppression by virus of host antigen processing and presentation of peptide antigen via MHC class I	biological process	0	0	1	0	0	0	0	0	4	0	1	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	2	0	0
GO:0046782	regulation of viral transcription	biological process	17	19	13	6	22	8	18	4	23	40	17	12	8	1	12	0	3	6	22	11	20	5	1	9	9	19	5	4	33	14	4	3	18	33	3	6	0	8
GO:0046789	host cell surface receptor binding	molecular function	6	1	8	5	8	10	8	4	12	4	14	4	10	5	23	0	9	10	14	16	7	2	2	9	7	7	11	35	23	13	11	4	23	14	11	10	2	4
GO:0046797	viral procapsid maturation	biological process	1	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	4	1	0	0	2	0	0	1	0	1	0	0	1	1	0	1	2	0	0	1
GO:0046835	carbohydrate phosphorylation	biological process	25	34	107	28	43	28	41	52	35	33	87	35	43	33	47	18	31	41	81	100	65	29	27	50	44	54	69	71	67	77	43	44	90	61	38	60	13	47
GO:0046836	glycolipid transport	biological process	0	0	0	0	2	1	1	1	1	0	0	3	1	0	4	0	0	0	1	2	0	0	1	0	0	0	0	1	0	1	1	0	2	0	2	0	0	2
GO:0046854	phosphatidylinositol phosphorylation	biological process	1797	1933	4370	2879	4004	1033	2394	1883	2781	2856	2078	2315	2271	1137	3448	1084	2309	2245	2915	3682	3378	1347	2032	2688	2103	2409	4070	2476	2523	2979	2434	2189	3191	2417	2597	2842	1061	2301
GO:0046855	inositol phosphate dephosphorylation	biological process	32	23	50	38	50	6	33	33	27	53	24	32	26	14	36	8	33	36	39	39	56	14	17	21	31	30	61	23	24	39	22	19	25	25	24	21	11	18
GO:0046857	oxidoreductase activity, acting on other nitrogenous compounds as donors, with NAD or NADP as acceptor	molecular function	66	46	104	65	156	20	68	60	71	80	47	72	50	26	107	27	54	50	79	113	90	21	38	36	50	75	94	43	79	61	43	58	49	35	56	34	18	26
GO:0046870	cadmium ion binding	molecular function	1	1	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	2	0	0	1	0	0	0	2	0
GO:0046872	metal ion binding	molecular function	27399	30290	59522	35232	53763	20271	36555	29280	35580	38896	47831	31124	34177	19467	50513	13939	33687	29890	48239	59109	53621	20344	29590	34531	30624	39040	59211	38150	44091	48296	36314	34692	57418	39121	43287	37719	17516	40447
GO:0046873	metal ion transmembrane transporter activity	molecular function	1118	1157	2295	1412	2296	918	1390	1176	1482	1416	2022	1308	1160	703	2008	518	1508	1242	1825	2262	2003	781	1157	1351	1091	1448	2002	1477	1694	1866	1289	1269	2326	1373	1645	1281	520	1368
GO:0046903	secretion	biological process	0	1	3	3	7	0	0	0	1	9	3	1	1	0	0	0	1	1	2	3	0	3	0	1	2	3	3	1	4	2	2	0	2	4	0	2	0	0
GO:0046907	intracellular transport	biological process	0	2	1	0	0	0	0	3	0	0	1	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0
GO:0046912	transferase activity, transferring acyl groups, acyl groups converted into alkyl on transfer	molecular function	3287	3751	7724	5029	7725	1802	4439	3620	5435	5652	4104	4548	4438	2193	5399	2085	4507	4310	5065	6691	6499	2928	4328	4604	3995	4739	7923	3311	4369	4372	4642	4175	5502	4282	5080	4706	1967	4249
GO:0046914	transition metal ion binding	molecular function	712	946	2020	1456	2332	563	1006	1067	1533	1461	1309	1213	1506	580	1496	569	1528	1364	1434	1957	1906	908	1238	1569	1087	1443	2461	1189	1456	1589	1163	1354	1945	1265	1367	1265	843	1180
GO:0046917	triphosphoribosyl-dephospho-CoA synthase activity	molecular function	47	90	117	129	180	96	47	38	71	80	217	117	68	35	100	28	96	114	153	115	77	54	75	62	57	103	113	122	162	157	66	81	251	148	73	54	77	136
GO:0046923	ER retention sequence binding	molecular function	0	0	1	0	0	0	1	3	0	1	0	0	1	0	0	0	1	2	0	0	0	4	2	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1
GO:0046933	proton-transporting ATP synthase activity, rotational mechanism	molecular function	2264	2500	5332	3356	5172	1180	3034	2491	3483	3445	2947	2949	2798	1459	4357	1272	3066	3028	3681	4849	4435	1779	2344	3264	2626	3286	4922	2954	3443	4204	3147	2742	4181	3169	3442	3455	1223	2895
GO:0046938	phytochelatin biosynthetic process	biological process	30	22	110	30	28	3	42	30	40	26	2	16	30	6	21	18	38	22	62	68	54	17	19	47	39	36	62	4	17	30	50	40	11	34	37	80	9	12
GO:0046961	proton-transporting ATPase activity, rotational mechanism	molecular function	1735	1870	3993	2561	3975	904	2277	1909	2607	2641	2344	2249	2177	1132	3324	959	2299	2244	2810	3772	3388	1378	1733	2504	2008	2449	3808	2348	2672	3344	2398	2115	3390	2455	2603	2572	942	2243
GO:0046982	protein heterodimerization activity	molecular function	101	116	124	114	182	132	138	110	122	143	263	128	91	59	172	46	74	87	143	147	167	77	59	89	82	121	155	139	207	156	93	114	269	175	128	62	58	155
GO:0046983	protein dimerization activity	molecular function	3913	4216	8574	5201	8024	2975	5181	4071	5860	6219	6983	4819	5347	2654	7543	2414	5643	4705	7060	8785	7834	3861	5283	6255	4599	5843	9074	5768	6663	7467	5432	5376	9061	5792	6272	5370	2624	5931
GO:0046999	regulation of conjugation	biological process	4	12	17	15	16	1	6	1	28	14	2	4	7	2	12	1	18	10	1	5	13	10	6	11	5	1	15	3	8	4	3	8	6	9	2	9	4	11
GO:0047134	protein-disulfide reductase activity	molecular function	0	0	0	1	0	0	0	1	2	0	1	0	0	0	0	0	2	0	0	0	2	3	0	0	2	1	4	0	2	0	0	0	0	0	0	1	0	0
GO:0047200	tetrahydrodipicolinate N-acetyltransferase activity	molecular function	1	2	3	3	4	4	4	12	2	6	2	11	7	2	4	0	0	2	4	21	33	1	0	1	5	12	17	2	6	4	7	1	4	2	3	0	0	4
GO:0047325	inositol tetrakisphosphate 1-kinase activity	molecular function	0	1	0	0	4	9	1	3	0	1	15	5	0	0	3	3	5	0	1	0	0	5	2	4	0	1	1	4	0	3	0	1	11	1	2	0	0	9
GO:0047355	CDP-glycerol glycerophosphotransferase activity	molecular function	67	40	169	51	80	41	100	58	63	86	102	58	57	26	92	96	220	70	73	66	94	221	381	159	59	56	85	85	74	71	76	31	118	73	61	85	116	65
GO:0047396	glycosylphosphatidylinositol diacylglycerol-lyase activity	molecular function	1	0	1	0	0	0	0	2	0	0	1	2	1	1	2	1	0	1	1	2	0	1	1	2	0	0	0	0	0	1	0	0	2	1	0	2	1	0
GO:0047400	phosphonoacetate hydrolase activity	molecular function	28	41	106	101	124	7	36	34	78	53	27	52	50	18	28	64	97	105	28	46	40	59	105	126	35	56	76	19	14	27	32	51	22	32	31	61	28	21
GO:0047465	N-acylglucosamine-6-phosphate 2-epimerase activity	molecular function	7	2	14	15	11	9	14	6	13	26	28	9	9	7	24	11	21	20	22	17	20	15	15	12	2	10	28	24	27	25	12	10	38	30	11	15	37	24
GO:0047474	long-chain fatty acid luciferin component ligase activity	molecular function	18	9	29	9	20	20	17	15	7	11	31	12	11	8	41	2	8	10	21	15	28	4	0	17	17	12	19	11	12	24	14	3	43	29	22	15	13	21
GO:0047487	oligogalacturonide lyase activity	molecular function	7	15	15	7	12	16	7	4	4	12	36	3	12	14	18	2	10	8	11	6	12	3	6	7	1	11	8	12	37	17	6	7	31	15	9	6	7	17
GO:0047605	acetolactate decarboxylase activity	molecular function	65	90	131	122	174	57	46	55	137	172	157	133	92	65	138	34	75	73	112	107	134	36	50	63	64	85	154	120	135	145	92	81	240	152	100	81	58	131
GO:0047646	alkanal monooxygenase (FMN-linked) activity	molecular function	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
GO:0047746	chlorophyllase activity	molecular function	20	35	40	21	20	9	31	17	50	29	39	11	24	15	41	18	32	21	43	52	29	19	32	14	30	36	55	27	24	25	34	22	33	31	45	30	2	33
GO:0047750	cholestenol delta-isomerase activity	molecular function	0	5	10	8	13	0	0	6	7	6	0	5	2	1	1	1	9	4	1	1	3	3	0	9	3	1	8	0	0	0	3	6	0	0	2	4	0	0
GO:0047869	dimethylpropiothetin dethiomethylase activity	molecular function	21	21	113	29	30	6	44	22	28	36	7	17	44	18	51	20	18	55	37	64	27	18	10	29	33	40	43	22	15	15	39	19	28	27	26	43	10	36
GO:0047989	hydroxybutyrate-dimer hydrolase activity	molecular function	17	13	33	24	43	0	26	17	23	11	1	4	38	4	6	15	42	42	14	40	41	40	79	50	21	26	48	6	9	16	17	26	3	15	19	10	43	1
GO:0048013	ephrin receptor signaling pathway	biological process	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0048027	mRNA 5'-UTR binding	molecular function	35	32	68	60	62	15	41	53	17	74	48	45	49	36	37	26	44	52	48	70	81	43	31	33	27	52	54	67	36	47	18	37	78	84	25	36	27	34
GO:0048029	monosaccharide binding	molecular function	70	102	251	102	109	76	88	71	110	132	228	98	103	64	142	71	118	90	119	172	150	82	88	129	92	83	184	149	185	201	94	83	284	158	105	115	100	198
GO:0048037	cofactor binding	molecular function	1769	1947	3859	2375	3420	1725	2292	1843	2238	2444	4112	2023	2402	1261	3484	855	2146	1876	3383	3742	3593	1305	1822	2214	1911	2454	3860	2907	3071	3377	2231	2386	4547	2556	2821	2337	1128	2786
GO:0048038	quinone binding	molecular function	3274	4057	9140	7030	9056	1462	4558	4045	7116	6518	3233	5204	4796	2284	6158	3034	6884	6678	4991	7242	6295	4185	6607	7433	4522	4796	8533	3664	4500	4997	4921	4719	5466	4406	5380	5816	3160	4242
GO:0048046	apoplast	cellular component	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0048193	Golgi vesicle transport	biological process	23	44	108	48	56	24	77	25	81	41	48	50	45	24	44	20	57	34	54	100	80	30	50	41	49	40	112	16	55	39	65	20	59	51	68	71	26	48
GO:0048268	clathrin coat assembly	biological process	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0	2	2	4	1	0	1	3	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0
GO:0048278	vesicle docking	biological process	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	3	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0048280	vesicle fusion with Golgi apparatus	biological process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0048472	threonine-phosphate decarboxylase activity	molecular function	183	251	308	270	481	159	170	158	226	205	365	175	217	110	185	129	331	236	154	193	214	132	170	195	118	271	332	221	207	216	153	168	253	209	179	164	256	274
GO:0048478	replication fork protection	biological process	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0
GO:0048487	beta-tubulin binding	molecular function	0	0	0	0	0	1	0	0	2	0	1	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	2	0	1	0	0	0
GO:0048500	signal recognition particle	cellular component	500	540	1159	795	1069	391	633	528	701	808	878	626	646	351	1014	319	689	613	820	1016	1058	401	615	730	588	725	1147	779	975	1032	676	637	1351	792	755	788	380	743
GO:0048511	rhythmic process	biological process	17	13	15	15	51	10	29	36	16	27	24	23	70	31	58	26	95	46	58	90	59	36	71	67	25	47	87	36	62	28	29	39	39	43	36	10	57	29
GO:0048529	magnesium-protoporphyrin IX monomethyl ester (oxidative) cyclase activity	molecular function	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0048544	recognition of pollen	biological process	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0048786	presynaptic active zone	cellular component	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0048870	cell motility	biological process	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
GO:0050053	levansucrase activity	molecular function	0	0	1	5	8	3	1	0	2	2	3	5	7	4	5	8	6	8	2	5	4	17	3	18	10	6	13	0	0	4	7	4	8	0	3	5	0	13
GO:0050080	malonyl-CoA decarboxylase activity	molecular function	215	226	638	398	593	80	255	238	329	278	113	176	273	115	251	137	290	450	238	312	334	187	182	383	226	304	582	212	182	175	315	252	189	359	268	497	71	328
GO:0050097	methylaspartate mutase activity	molecular function	80	64	114	39	107	143	67	34	58	36	718	26	67	46	77	37	81	59	145	104	56	27	55	86	77	110	121	48	188	53	36	42	198	216	110	33	28	156
GO:0050113	inositol oxygenase activity	molecular function	16	39	129	56	105	9	24	16	106	77	5	82	34	7	19	33	112	123	28	20	29	85	103	98	25	12	36	19	8	13	39	19	23	12	8	75	29	29
GO:0050144	nucleoside deoxyribosyltransferase activity	molecular function	114	152	195	152	285	158	188	118	115	208	415	145	207	101	205	96	212	172	257	255	274	107	101	254	121	198	218	217	248	312	114	155	381	198	171	113	95	160
GO:0050151	oleate hydratase activity	molecular function	156	58	144	27	95	13	124	121	39	62	16	51	82	38	366	38	51	55	272	314	205	35	46	83	123	115	166	161	94	194	222	90	112	121	277	106	4	119
GO:0050215	propanediol dehydratase activity	molecular function	66	82	160	114	186	86	49	68	120	136	244	102	94	61	115	47	177	144	165	157	92	117	118	171	85	93	198	100	121	122	93	116	161	150	107	102	50	148
GO:0050307	sucrose-phosphate phosphatase activity	molecular function	0	1	0	0	3	0	0	0	1	3	0	1	1	0	2	0	0	1	0	0	0	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0
GO:0050364	tryptophan dimethylallyltransferase activity	molecular function	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0050380	undecaprenyl-diphosphatase activity	molecular function	668	776	1747	1180	1653	394	946	759	1084	1137	929	903	840	486	1404	536	1090	946	1169	1532	1344	633	977	1129	889	1009	1657	929	1185	1121	923	876	1375	1026	1081	1073	468	946
GO:0050385	ureidoglycolate lyase activity	molecular function	29	64	256	83	81	23	76	55	106	112	25	51	24	15	76	62	61	75	44	39	59	50	33	79	59	72	75	54	48	65	38	23	75	66	58	142	14	47
GO:0050421	nitrite reductase (NO-forming) activity	molecular function	4	31	90	96	126	0	21	37	97	82	9	69	81	16	20	63	136	84	34	51	56	64	120	139	37	41	104	3	9	3	32	48	2	18	39	38	50	28
GO:0050483	IMP 5'-nucleotidase activity	molecular function	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0050485	oxidoreductase activity, acting on X-H and Y-H to form an X-Y bond, with a disulfide as acceptor	molecular function	184	397	370	687	1331	287	217	236	402	450	648	541	415	109	240	142	598	413	363	362	357	212	325	481	318	451	693	219	310	220	203	485	271	199	254	196	115	404
GO:0050504	mannosyl-3-phosphoglycerate synthase activity	molecular function	13	31	34	28	74	71	28	35	45	68	132	44	61	37	64	46	152	30	121	89	95	182	283	314	32	39	105	38	53	47	30	54	114	53	72	29	53	59
GO:0050515	4-(cytidine 5'-diphospho)-2-C-methyl-D-erythritol kinase activity	molecular function	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GO:0050518	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase activity	molecular function	752	816	1501	1021	1460	431	1036	726	861	902	1060	810	705	503	1407	329	835	701	1213	1520	1342	481	896	810	773	951	1426	921	1271	1137	971	740	1569	1077	1062	967	439	993
GO:0050524	coenzyme-B sulfoethylthiotransferase activity	molecular function	4	1	2	1	2	34	4	3	0	2	104	1	4	1	1	1	0	1	0	0	1	0	2	4	3	34	3	2	3	12	1	1	21	2	1	0	2	3
GO:0050525	cutinase activity	molecular function	0	0	1	0	1	2	1	1	1	1	0	0	1	0	0	2	3	1	1	0	0	2	5	13	1	0	0	0	1	2	0	0	1	1	0	2	98	0
GO:0050532	2-phosphosulfolactate phosphatase activity	molecular function	153	194	357	297	419	201	282	226	311	247	596	227	315	192	432	134	318	263	439	614	506	167	306	396	229	304	579	406	465	425	276	321	651	339	371	274	146	329
GO:0050568	protein-glutamine glutaminase activity	molecular function	119	146	266	68	159	99	186	103	56	177	189	101	106	118	131	12	91	89	157	192	234	27	31	36	100	137	125	115	187	137	97	101	196	148	168	126	91	210
GO:0050570	4-hydroxythreonine-4-phosphate dehydrogenase activity	molecular function	990	1082	2430	1209	1796	588	1256	953	1096	1386	1269	992	970	680	1648	503	1089	1129	1457	1900	1547	612	743	946	1112	1239	1722	1538	1512	1660	1289	1096	2262	1427	1514	1530	511	1260
GO:0050660	flavin adenine dinucleotide binding	molecular function	17717	20972	45560	29953	45059	12462	24272	21367	30598	30119	28814	23680	25981	11177	31323	13319	29755	27549	29783	36920	34521	18391	26142	34067	22780	25985	43582	22469	24729	27778	25523	24671	34073	22711	28823	28796	15433	24391
GO:0050661	NADP binding	molecular function	5136	5959	12132	7283	10792	2509	6978	5861	7666	7947	5735	6557	6911	3707	8858	3235	7904	6232	8043	11654	10151	4751	7579	8751	5888	6968	11456	5060	6846	7055	7180	6545	7526	6762	7740	7771	3768	6386
GO:0050662	coenzyme binding	molecular function	7320	8721	16803	10140	15348	5941	10521	8715	10590	11082	13379	9044	9473	4710	13721	4230	9969	8808	12437	15332	14549	5967	8684	10054	8398	10446	16159	10536	11899	12852	9768	9455	16757	9936	11716	10101	4703	10991
